CWA,MALE,AGE_GROUP,HISP,RACE_GROUP,DEMGRP_POP,TOT_POP,DEMGRP_PROP,CWA_REGION,COLD,FIRE,FLOOD,HEAT,HURR,SNOW,TORN,DROUGHT
CTP,0,1,1,3,2826,2848685,9.920366765718217e-4,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,2,0,1,491935,2848685,0.17268845098703436,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,2,0,2,19474,2848685,0.006836136673587989,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,2,0,3,15852,2848685,0.005564672822723467,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,2,1,1,19386,2848685,0.006805245227183771,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,2,1,2,2948,2848685,0.0010348634545413059,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,2,1,3,1871,2848685,6.567942752533187e-4,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,3,0,1,441370,2848685,0.15493815567533792,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,3,0,2,9679,2848685,0.0033977080653003052,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,3,0,3,6832,2848685,0.0023982995662911134,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,3,1,1,6244,2848685,0.002191888538044747,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,3,1,2,650,2848685,2.2817545639479268e-4,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,0,3,1,3,502,2848685,1.7622166016951682e-4,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,1,0,1,367652,2848685,0.12906025060685897,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,1,0,2,30770,2848685,0.010801475066565801,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,1,0,3,21193,2848685,0.0074395729959612945,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,1,1,1,28455,2848685,0.009988819402636654,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,1,1,2,4860,2848685,0.0017060503355056807,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,1,1,3,3201,2848685,0.0011236763629534328,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,2,0,1,490020,2848685,0.17201621098857894,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,2,0,2,28530,2848685,0.010015147339912978,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,2,0,3,14326,2848685,0.005028987058941231,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,2,1,1,21897,2848685,0.007686704567195039,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,2,1,2,3412,2848685,0.0011977456264908194,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,2,1,3,2174,2848685,7.631591418496605e-4,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,3,0,1,370894,2848685,0.13019831957552344,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,3,0,2,8634,2848685,0.0030308721392502155,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,3,0,3,5468,2848685,0.0019194821470257329,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,3,1,1,5480,2848685,0.0019236946169899445,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,3,1,2,706,2848685,2.4783364956111327e-4,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CTP,1,3,1,3,401,2848685,1.4076670463740288e-4,ER,0.4722143292002725,-0.5867629086598394,0.3228999172681185,-0.32683704011769715,-0.39437723032725686,0.07046010650502903,0.13830244878913064,-1.2770104070721775
CYS,0,1,0,1,28650,217697,0.1316049371373974,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,1,0,2,605,217697,0.002779092040772266,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,1,0,3,1897,217697,0.008713946448504114,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,1,1,1,5031,217697,0.02311010257376078,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,1,1,2,98,217697,4.501669751994745e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,1,1,3,587,217697,0.002696408310633587,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,2,0,1,32621,217697,0.14984588671410262,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,2,0,2,370,217697,0.0016996100084061792,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,2,0,3,1395,217697,0.006407989085747622,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,2,1,1,4003,217697,0.018387942874729557,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,2,1,2,56,217697,2.5723827154255685e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,2,1,3,349,217697,0.0016031456565777204,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,3,0,1,28409,217697,0.13049789386165175,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,3,0,2,210,217697,9.646435182845883e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,3,0,3,678,217697,0.0031144205018902417,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,3,1,1,2161,217697,0.009926641157204739,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,3,1,2,44,217697,2.0211578478343753e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,0,3,1,3,127,217697,5.833796515340129e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,1,0,1,31437,217697,0.14440713468720284,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,1,0,2,1235,217697,0.005673022595626031,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,1,0,3,2138,217697,0.00982098972424976,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,1,1,1,5773,217697,0.026518509671699657,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,1,1,2,127,217697,5.833796515340129e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,1,1,3,633,217697,0.0029077111765435444,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,2,0,1,33659,217697,0.15461398181876645,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,2,0,2,778,217697,0.0035737745582162363,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,2,0,3,1254,217697,0.005760299866327969,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,2,1,1,4481,217697,0.02058365526396781,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,2,1,2,43,217697,1.9752224422017758e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,2,1,3,412,217697,0.0018925387120630969,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,3,0,1,25374,217697,0.11655649825215782,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,3,0,2,325,217697,0.0014929006830594817,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,3,0,3,529,217697,0.0024299829579645105,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,3,1,1,2027,217697,0.009311106721727906,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,3,1,2,58,217697,2.6642535266907676e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
CYS,1,3,1,3,123,217697,5.650054892809731e-4,CR,0.05946402664003441,-0.521305075313717,-0.8396784110498762,-0.6273573315505928,-0.5130928251706659,1.0302718220286815,0.3298889787019283,1.1528929267967616
DDC,0,1,0,1,15716,164651,0.09545037685771723,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,1,0,2,469,164651,0.0028484491439468938,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,1,0,3,1251,164651,0.00759788886796922,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,1,1,1,9916,164651,0.06022435332916289,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,1,1,2,124,164651,7.531080892311617e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,1,1,3,451,164651,0.002739127001961725,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,2,0,1,20374,164651,0.12374051782254587,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,2,0,2,323,164651,0.001961725103400526,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,2,0,3,1054,164651,0.006401418758464874,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,2,1,1,8360,164651,0.05077406149977832,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,2,1,2,103,164651,6.255655902484649e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,2,1,3,355,164651,0.0021560755780408256,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,3,0,1,19715,164651,0.11973811273542219,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,3,0,2,164,164651,9.960461825315363e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,3,0,3,493,164651,0.0029942119999271186,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,3,1,1,2118,164651,0.012863572040254841,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,3,1,2,26,164651,1.5790976064524356e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,0,3,1,3,77,164651,4.6765582960322133e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,1,0,1,16838,164651,0.10226479037479275,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,1,0,2,1198,164651,0.007275995894346223,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,1,0,3,1223,164651,0.007427832202658958,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,1,1,1,11195,164651,0.06799229886244237,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,1,1,2,215,164651,0.0013057922514895142,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,1,1,3,484,164651,0.0029395509289345343,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,2,0,1,20426,164651,0.12405633734383635,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,2,0,2,708,164651,0.004300004251416633,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,2,0,3,1005,164651,0.006103819594171916,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,2,1,1,9392,164651,0.05704186430692799,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,2,1,2,119,164651,7.227408275686148e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,2,1,3,512,164651,0.0031096075942447965,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,3,0,1,17267,164651,0.10487030142543927,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,3,0,2,202,164651,0.0012268373711668923,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,3,0,3,444,164651,0.0026966128356341597,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,3,1,1,2205,164651,0.013391962393183156,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,3,1,2,21,164651,1.2754249898269673e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DDC,1,3,1,3,108,164651,6.559328519110118e-4,CR,-0.6112552150203526,-0.472211700304125,-0.5417312012799378,-0.5939661880580488,-0.5130928251706659,-0.4797504310563003,1.4445742436491156,0.9298353941955114
DLH,0,1,0,1,56853,491302,0.11571904856890466,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,1,0,2,824,491302,0.0016771761564170306,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,1,0,3,5988,491302,0.012188022845418907,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,1,1,1,1132,491302,0.0023040818071166005,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,1,1,2,35,491302,7.123927848858747e-5,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,1,1,3,393,491302,7.999153270289964e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,2,0,1,84157,491302,0.17129382742183016,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,2,0,2,457,491302,9.301814362652706e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,2,0,3,5226,491302,0.010637041982324517,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,2,1,1,923,491302,0.0018786815441418925,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,2,1,2,30,491302,6.106223870450354e-5,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,2,1,3,198,491302,4.030107754497234e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,3,0,1,84157,491302,0.17129382742183016,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,3,0,2,172,491302,3.50090168572487e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,3,0,3,2781,491302,0.005660469527907479,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,3,1,1,339,491302,6.9000329736089e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,3,1,2,9,491302,1.8318671611351063e-5,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,0,3,1,3,50,491302,1.0177039784083923e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,1,0,1,60891,491302,0.12393802589853084,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,1,0,2,1776,491302,0.00361488453130661,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,1,0,3,6252,491302,0.01272537054601854,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,1,1,1,1541,491302,0.0031365636614546655,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,1,1,2,64,491302,1.3026610923627422e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,1,1,3,368,491302,7.490301281085768e-4,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,2,0,1,86545,491302,0.17615438162270863,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,2,0,2,1263,491302,0.002570720249459599,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
DLH,1,2,0,3,5048,491302,0.01027473936601113,CR,2.6907472054615527,-0.4885761586406557,-1.067520394991594,-0.4937927575804169,-0.5130928251706659,0.7368262019959725,-0.8544641153044575,0.30337594093242537
