p_id,age,gend,hisp,race,state,zip,nws_region,lat,lon,rural,home,follow,warn_hist,rand_morn,rec_morn,und_morn,resp_morn,rand_aft,rec_aft,und_aft,resp_aft,rand_eve,rec_eve,und_eve,resp_eve,wx_info1,wx_info2,wx_info3,wx_info4,wx_info5,wx_info6,wx_info7,wx_info8,income,inc_50,inc_100,inc_150,inc_200,edu
5ee25f0d-9855-be66-93da-110cfbae09fe,70,0,0,1,Pennsylvania,18247,Eastern Region,40.94850159,-75.95649719,3,1,4,1,1:00:00,2,4,3,12:00 PM (noon),4,4,3,7:00 PM,4,4,3,2,4,4,3,2,1,4,4,1,4,NA,NA,NA,2
5ee260b8-a91c-c92e-de50-ea808df430c3,73,0,0,1,Michigan,48192,Central Region,42.39599609,-83.23509979,2,1,5,1,9:00:00,3,3,2,12:00 PM (noon),3,3,2,9:00 PM,3,3,3,1,1,5,1,1,4,4,4,1,4,NA,NA,NA,7
5ee262ed-16c6-40bb-bd27-0f87dd095b01,82,1,0,1,Illinois,60061,Central Region,42.22839355,-87.97219849,2,1,5,1,1:00:00,5,5,5,5:00 PM,5,5,5,9:00 PM,5,5,5,3,5,5,1,1,1,2,5,1,5,NA,NA,NA,6
5ee26316-6b89-2aaf-aee2-d1d763db4881,24,0,0,2,Virginia,23220,Eastern Region,37.55369568,-77.46019745,2,3,5,1,5:00:00,3,2,4,3:00 PM,4,5,5,11:00 PM,4,2,5,2,1,2,1,1,2,2,2,1,1,NA,NA,NA,4
5ee26476-80fc-0b18-9636-dd8f21fc959f,28,0,1,3,New York,10001,Eastern Region,34.8999939,-1.026092529,1,4,4,1,9:00:00,4,3,3,10:00 AM,4,4,3,8:00 PM,4,4,3,4,5,4,5,4,4,5,5,3,NA,NA,14,NA,7
5ee2656c-16fe-f0b8-ce35-757005ae3842,65,0,1,1,New York,14032,Eastern Region,42.91020203,-78.66249847,3,1,4,1,7:00:00,5,3,2,12:00 PM (noon),5,2,2,10:00 PM,2,NA,1,5,4,4,4,2,4,2,4,1,2,NA,NA,NA,7
5ee2656b-93bb-94f9-2800-6d0448a20678,70,1,0,1,North Carolina,27614,Eastern Region,35.88459778,-78.6384964,2,1,4,0,4:00:00,2,3,2,4:00 PM,4,4,3,10:00 PM,4,4,3,4,4,4,2,1,1,1,2,2,NA,8,NA,NA,6
5ee26746-e10d-866c-a1a5-c5a63d4c44c5,71,1,0,1,New Jersey,7950,Eastern Region,40.79379272,-74.4878006,2,1,5,1,1:00:00,3,4,4,10:00 AM,4,5,4,7:00 PM,4,5,4,1,1,5,5,1,2,5,3,4,NA,NA,NA,18,7
5ee268c9-0576-28b5-859c-028e51dec996,76,0,0,1,Iowa,50312,Central Region,41.62440491,-93.66940308,1,1,4,1,2:00:00,2,5,5,2:00 PM,5,5,5,12:00 AM (midnight),2,5,5,1,1,5,1,1,2,1,3,1,2,NA,NA,NA,1
5ee26a14-9f05-886a-10d5-8f3e88b88fd9,70,1,0,1,Florida,33991,Southern Region,26.62840271,-82.0196991,NA,NA,5,1,5:00:00,2,3,3,5:00 PM,NA,4,4,9:00 PM,3,4,4,3,4,4,3,2,3,4,5,1,3,NA,NA,NA,6
5ee26a7e-35da-20b4-cf5e-8e4373dfb611,69,0,0,1,Massachusetts,2148,Eastern Region,42.4178009,-71.11340332,2,1,4,1,5:00:00,1,5,3,12:00 PM (noon),4,4,4,9:00 PM,4,4,4,4,4,4,4,3,4,5,4,4,NA,NA,NA,21,5
5ee26a6e-9328-d30e-5231-d30c6e70b40e,21,0,0,1,New Jersey,7070,Eastern Region,39.97749329,-74.07039642,2,1,4,1,6:00:00,4,3,2,3:00 PM,4,4,4,12:00 AM (midnight),4,4,4,3,3,3,3,3,3,3,3,4,NA,NA,NA,20,6
5ee26c7d-a4a1-98f0-043b-dc879ca1342e,22,0,0,1,Illinois,62695,Central Region,41.80180359,-87.59929657,3,4,4,0,1:00:00,3,3,3,4:00 PM,3,3,3,10:00 PM,3,3,3,2,5,2,4,3,1,3,2,3,NA,NA,11,NA,2
5ee26e3e-11f4-ab9b-bf4b-7a4dd6b887ea,21,1,0,3,Florida,32304,Southern Region,28.52999878,-81.48069763,1,6,2,0,7:00:00,3,4,3,12:00 PM (noon),3,4,3,12:00 AM (midnight),3,4,3,3,3,3,3,1,2,3,3,1,1,NA,NA,NA,2
5ee26e8a-d0ba-7d41-aa2b-9679fa7f5e70,72,0,0,1,Maine,4271,Eastern Region,42.39959717,-71.12460327,3,1,3,0,1:00:00,3,3,3,4:00 PM,3,3,3,9:00 PM,3,3,3,3,4,2,3,2,2,4,4,2,NA,6,NA,NA,5
5ee26f50-77f1-7155-826f-317ed1c25fed,24,0,0,1,Illinois,62863,Central Region,38.7368927,-88.07929993,3,1,4,1,7:00:00,5,3,3,3:00 PM,4,5,5,11:00 PM,5,5,5,5,5,5,5,5,5,5,5,1,2,NA,NA,NA,6
5ee2704e-4c70-39c2-9b77-b8f0a08a4e7a,20,0,0,2,Georgia,30046,Southern Region,34.00140381,-84.01439667,2,3,4,1,3:00:00,3,3,3,11:00 AM,3,3,3,6:00 PM,3,3,3,3,3,3,2,2,3,3,3,1,4,NA,NA,NA,2
5ee27209-edcc-ff17-f1ac-884d785544ce,21,0,0,1,Kentucky,40962,Central Region,37.09759521,-84.11509705,3,1,4,1,1:00:00,3,3,3,3:00 PM,3,3,3,10:00 PM,3,3,3,3,3,3,3,3,3,3,3,1,1,NA,NA,NA,2
5ee272eb-2a7f-bc0e-aa5a-f7f35a414e58,23,1,0,1,Illinois,60010,Central Region,42.04060364,-88.08409882,2,2,5,1,6:00:00,4,3,3,4:00 PM,3,4,3,7:00 PM,3,5,2,3,2,4,3,4,3,3,4,1,3,NA,NA,NA,2
5ee27342-f2de-f5df-19bb-48fd84ed98ba,22,0,0,2,Mississippi,39443,Southern Region,31.70869446,-89.13179779,2,4,4,0,1:00:00,2,3,5,11:00 AM,4,4,5,9:00 PM,4,4,4,4,5,4,4,4,5,5,3,1,3,NA,NA,NA,5
5ee27511-5113-46cb-2259-d1906aa5dfc9,24,0,0,1,Missouri,65775,Central Region,41.6381073,-93.62030029,1,1,3,1,8:00:00,5,5,5,3:00 PM,5,5,5,6:00 PM,5,5,5,1,5,1,5,1,1,5,1,2,NA,7,NA,NA,2
5ee27847-b912-75bc-2543-c7c4cb2576d6,78,0,0,1,Florida,34691,Southern Region,28.21369934,-82.68090057,2,2,4,1,7:00:00,5,4,5,12:00 PM (noon),5,5,5,9:00 PM,5,5,5,1,5,5,5,1,5,5,1,1,3,NA,NA,NA,2
5ee27b12-12a6-0aca-ca42-eb19f2b5169e,21,0,0,2,Florida,34947,Southern Region,27.45100403,-80.33570099,1,1,3,1,2:00:00,3,3,3,12:00 PM (noon),3,3,3,12:00 AM (midnight),3,3,3,3,3,3,3,3,3,3,3,2,NA,6,NA,NA,2
5ee27d43-d3dc-3d38-1476-2d899da227ff,22,0,0,1,Alabama,35016,Southern Region,33.52259827,-86.80329895,3,1,4,1,4:00:00,5,5,5,5:00 PM,5,5,5,6:00 PM,5,5,5,3,5,4,4,3,4,4,3,1,3,NA,NA,NA,5
5ee27dc1-dbb8-b4fd-2e16-0c31f4092143,45,0,1,1,New York,10001,Eastern Region,40.71569824,-74,1,1,4,0,1:00:00,4,5,5,11:00 AM,5,5,5,7:00 PM,5,5,5,5,4,4,5,4,3,3,5,2,NA,8,NA,NA,7
5ee27e5e-c41b-985d-470b-ea1ce3581018,19,0,0,2,Louisiana,70518,Southern Region,30.10119629,-92.01119995,2,4,4,1,4:00:00,3,1,4,11:00 AM,3,1,4,7:00 PM,1,2,3,3,4,1,5,2,4,3,4,2,NA,6,NA,NA,4
5ee28279-c7e7-827a-a632-1abb6a8250ac,21,1,1,1,West Virginia,25064,Eastern Region,33.13710022,-96.74880219,2,1,4,1,2:00:00,3,3,3,10:00 AM,3,3,3,12:00 AM (midnight),3,3,2,4,3,3,4,3,3,2,3,2,NA,9,NA,NA,4
5ee282e5-1d99-5168-0462-059dd53820ca,68,0,0,1,New Jersey,7726,Eastern Region,40.31820679,-74.26390076,2,1,4,0,3:00:00,4,4,4,2:00 PM,4,4,4,7:00 PM,4,4,4,5,5,4,5,1,2,5,5,4,NA,NA,NA,16,5
5ee283aa-311b-f730-a685-2608bf431ea9,79,0,0,1,Texas,75497,Southern Region,32.81309509,-96.81410217,3,1,3,0,5:00:00,4,2,3,1:00 PM,4,3,2,9:00 PM,4,3,2,2,5,4,1,1,1,4,1,2,NA,6,NA,NA,4
5ee2846d-471a-93b3-7a2d-488287e9598e,23,1,0,1,Pennsylvania,16150,Eastern Region,41.2480011,-80.57879639,2,1,2,0,4:00:00,NA,NA,NA,4:00 PM,2,3,3,9:00 PM,3,3,3,2,3,1,1,2,4,5,5,2,NA,6,NA,NA,4
5ee28518-51b8-b309-adb5-7973247a683a,23,0,0,1,Kentucky,41041,Central Region,38.42799377,-83.70800018,3,1,3,1,9:00:00,4,4,4,3:00 PM,4,4,4,10:00 PM,3,3,3,3,4,3,3,3,3,4,3,1,2,NA,NA,NA,4
5ee28621-e6d3-3646-2231-7394f7c90bf4,28,0,1,5,New Jersey,8090,Eastern Region,39.79930115,-75.1536026,2,1,3,0,4:00:00,4,4,4,4:00 PM,4,4,3,12:00 AM (midnight),5,4,4,3,2,2,3,3,4,3,3,3,NA,NA,12,NA,6
5ee2865c-3a17-b0a2-2cea-afb8890501e5,69,0,0,1,Connecticut,6001,Eastern Region,41.91819763,-69.99530029,2,1,3,0,2:00:00,1,1,1,2:00 PM,2,3,3,7:00 PM,1,3,3,2,3,4,1,1,4,4,3,1,4,NA,NA,NA,6
5ee28686-159f-e2ef-a7b3-4d5e50898777,69,0,0,1,Pennsylvania,18036,Eastern Region,40.58850098,-75.46420288,3,1,5,0,8:00:00,4,5,5,5:00 PM,5,5,5,10:00 PM,3,4,4,4,5,3,4,2,4,4,5,2,NA,9,NA,NA,4
5ee28788-28bc-9281-b4ba-69b893a0a6b0,24,1,0,1,Virginia,22193,Eastern Region,38.64379883,-77.3451004,2,2,4,1,9:00:00,4,4,5,12:00 PM (noon),2,3,3,8:00 PM,4,4,3,3,2,4,4,3,3,4,4,3,NA,NA,13,NA,4
5ee285a0-ff3b-5cdf-378b-1753c920114a,66,0,0,1,Washington,98008,Western Region,47.61309814,-122.2052994,2,1,3,0,7:00:00,2,1,1,5:00 PM,3,2,1,12:00 AM (midnight),1,1,1,1,1,1,3,1,1,3,1,4,NA,NA,NA,21,6
5ee28c9e-b1fb-6af1-9e3f-7290d0fcdb6b,21,1,0,2,Florida,32808,Southern Region,25.78460693,-80.23300171,1,3,4,1,8:00:00,4,4,5,10:00 AM,5,5,5,6:00 PM,5,5,5,3,3,3,3,3,3,3,3,1,1,NA,NA,NA,6
5ee28cf1-0540-790b-e4a6-0f01276aa1c7,75,0,0,1,New York,14062,Eastern Region,42.97669983,-78.79589844,3,1,4,1,5:00:00,3,3,3,1:00 PM,3,3,3,12:00 AM (midnight),1,1,1,2,4,3,1,1,2,3,4,2,NA,7,NA,NA,7
5ee28dae-c2b4-8b5d-f33b-93bb2bbe526d,70,0,1,1,Connecticut,6423,Eastern Region,41.49330139,-72.27010345,3,1,5,0,8:00:00,4,5,5,4:00 PM,5,NA,5,12:00 AM (midnight),1,1,1,5,5,5,5,1,5,5,5,2,NA,8,NA,NA,4
5ee28dd0-d70c-793b-2532-992a2048487b,70,0,0,1,Florida,32757,Southern Region,28.77389526,-81.64630127,2,1,5,1,9:00:00,5,5,5,5:00 PM,5,5,5,7:00 PM,5,5,5,5,5,5,5,3,4,5,5,2,NA,10,NA,NA,7
5ee28e95-31d8-763b-f08b-c7f488778f39,20,1,0,1,Washington,99004,Western Region,47.49490356,-117.5789032,3,3,3,0,5:00:00,2,3,3,5:00 PM,2,3,3,9:00 PM,2,3,3,2,4,2,3,1,3,3,3,1,1,NA,NA,NA,2
5ee28f85-f9f3-a8f7-a2e4-fc336e7fdf73,47,1,0,2,Minnesota,55068,Central Region,44.74989319,-93.20809937,2,4,1,1,2:00:00,3,3,3,3:00 PM,3,3,3,10:00 PM,3,3,3,3,3,3,3,3,3,3,3,1,2,NA,NA,NA,5
5ee293c3-35d9-af36-e840-03596584d1ad,69,0,0,1,Montana,59405,Western Region,47.49530029,-111.2492981,1,2,NA,0,3:00:00,1,1,1,11:00 AM,1,1,1,8:00 PM,1,1,1,1,1,3,3,3,1,3,1,1,3,NA,NA,NA,4
5ee29684-5bd5-1b3a-fcd7-ea774249037d,67,0,0,1,Georgia,31024,Southern Region,33.31269836,-83.3628006,3,4,4,1,1:00:00,2,4,3,11:00 AM,3,4,4,10:00 PM,4,4,4,2,1,4,1,1,3,5,5,2,NA,9,NA,NA,6
5ee296c5-63b4-24a0-3364-7f3db89bf803,74,0,0,1,Kentucky,42303,Central Region,37.75379944,-87.07790375,1,1,4,1,9:00:00,4,4,4,2:00 PM,4,4,4,11:00 PM,3,4,4,3,5,4,4,1,3,3,3,1,2,NA,NA,NA,2
5ee2972b-bbcb-4cc9-5193-5d0f67466692,67,1,0,1,New York,11358,Eastern Region,40.78520203,-73.80979919,1,1,4,0,7:00:00,3,3,2,3:00 PM,3,2,2,11:00 PM,NA,NA,2,1,1,5,1,1,1,5,1,2,NA,6,NA,NA,6
5ee297ab-6448-4a4f-4235-dc127ed55f60,73,0,0,1,Florida,33541,Southern Region,28.22819519,-82.18049622,2,4,4,1,5:00:00,2,3,3,3:00 PM,4,3,3,6:00 PM,4,3,3,2,2,3,2,2,4,2,2,1,5,NA,NA,NA,6
5ee29639-653b-4c34-2330-6de36d46178e,67,0,0,1,California,91016,Western Region,34.13319397,-118.0325012,2,1,4,0,7:00:00,5,3,3,11:00 AM,5,4,4,7:00 PM,5,4,4,1,1,3,5,3,3,4,3,1,3,NA,NA,NA,4
5ee29895-187e-2d82-13fc-60d2727276d9,20,0,0,1,New York,11756,Eastern Region,41.04589844,-71.94400024,2,1,5,0,5:00:00,3,4,5,3:00 PM,5,3,4,6:00 PM,2,5,4,1,4,5,5,2,3,1,5,4,NA,NA,NA,17,4
5ee298e5-353b-64e2-7329-39c8e338d520,24,0,1,1,California,92020,Western Region,32.79159546,-116.9710007,1,3,4,0,8:00:00,1,3,2,11:00 AM,3,4,4,6:00 PM,3,4,4,3,3,3,3,3,3,3,3,1,3,NA,NA,NA,5
5ee29939-663f-c135-e8d9-fb76ac4e9709,30,1,0,1,California,90025,Western Region,34.05439758,-118.2440033,1,3,5,1,8:00:00,4,4,5,2:00 PM,4,5,3,7:00 PM,5,5,5,5,4,5,5,4,3,3,4,3,NA,NA,12,NA,6
5ee29838-565a-dbcf-114e-49ca780daa9c,71,0,0,1,Colorado,81240,Central Region,38.78930664,-104.8220978,3,1,4,1,1:00:00,1,4,2,12:00 PM (noon),5,5,4,11:00 PM,5,5,4,2,1,4,5,1,1,5,1,1,5,NA,NA,NA,3
5ee29e07-f0cb-b01d-f3d2-23a69316ea11,80,0,0,1,South Carolina,29588,Eastern Region,33.71960449,-78.97540283,2,4,2,1,3:00:00,3,5,5,10:00 AM,4,5,5,11:00 PM,5,5,5,1,1,5,5,5,5,5,5,1,2,NA,NA,NA,4
5ee29eaa-fa2e-4345-a333-376a6662fae1,20,1,0,1,New York,501,Eastern Region,40.55110168,-74.46060181,1,2,3,0,6:00:00,3,2,1,1:00 PM,4,5,4,11:00 PM,2,4,4,4,5,5,3,3,3,4,3,1,1,NA,NA,NA,2
5ee29ee1-458f-48b7-46ef-422be04826cd,68,0,0,1,New Jersey,8009,Eastern Region,39.80130005,-75.00309753,3,3,4,0,3:00:00,1,1,2,12:00 PM (noon),4,4,4,9:00 PM,4,4,4,1,1,4,1,1,1,1,1,1,1,NA,NA,NA,5
5ee29eed-bebf-135a-8533-443606eccb98,21,1,1,2,Texas,75236,Southern Region,32.65840149,-96.87580109,2,4,4,1,8:00:00,5,4,5,5:00 PM,5,5,5,7:00 PM,5,5,5,5,4,5,5,5,4,5,5,4,NA,NA,NA,21,6
5ee29fc6-ccaa-6584-55de-7cc9586b3c6b,77,1,0,1,Michigan,49004,Central Region,42.27349854,-85.54589844,2,1,3,1,1:00:00,4,4,3,5:00 PM,4,4,4,10:00 PM,4,4,4,5,5,5,1,1,1,3,3,1,5,NA,NA,NA,4
5ee2a01f-dae8-4935-22de-ef956f0b3eb5,77,0,0,1,Virginia,20191,Eastern Region,38.92999268,-77.34999847,2,1,3,1,2:00:00,5,5,5,5:00 PM,5,5,5,7:00 PM,5,5,5,1,5,5,3,1,4,3,1,2,NA,7,NA,NA,2
5ee2a08d-0fcf-41f1-b84e-a7f2ee4d1eb2,23,0,0,1,Texas,77562,Southern Region,29.63240051,-95.34889984,1,3,2,1,6:00:00,5,5,5,4:00 PM,5,5,5,12:00 AM (midnight),3,3,3,2,2,3,4,4,3,5,5,1,NA,NA,NA,NA,2
5ee29a53-1265-444a-9fc7-36a345e50521,68,1,0,1,Illinois,60651,Central Region,41.92089844,-87.70429993,2,1,5,1,7:00:00,5,5,5,4:00 PM,5,5,5,10:00 PM,5,5,5,4,5,5,4,5,4,4,4,2,NA,8,NA,NA,4
5ee2a23c-15ac-ac2e-6143-9f267077af93,22,1,0,2,Georgia,30034,Southern Region,33.74079895,-84.26319885,1,2,4,0,5:00:00,2,3,2,2:00 PM,3,2,3,9:00 PM,3,3,3,3,3,3,3,3,3,3,3,1,2,NA,NA,NA,3
5ee2a28e-2eb7-eca3-fc31-8785fce5568f,69,0,0,1,Nebraska,68105,Central Region,41.24420166,-95.9598999,1,3,4,1,5:00:00,3,3,3,12:00 PM (noon),4,4,4,6:00 PM,4,4,4,4,4,4,3,1,3,3,4,2,NA,6,NA,NA,6
5ee2a474-1971-4b35-369a-b0f1fbc66d7f,19,0,0,2,North Carolina,27607,Eastern Region,35.76330566,-78.70999908,2,3,3,0,8:00:00,3,3,3,4:00 PM,4,4,3,6:00 PM,4,3,4,3,3,3,3,3,3,3,3,3,NA,NA,11,NA,4
5ee2a525-a222-0fac-1ea4-511e77d33f47,23,0,0,1,Texas,79118,Southern Region,35.07629395,-101.8348999,2,1,5,1,5:00:00,5,5,5,11:00 AM,5,5,5,9:00 PM,5,5,5,5,5,5,5,5,5,5,4,2,NA,7,NA,NA,2
5ee2a70e-94ef-40bb-fb17-cf77c7a3e258,65,1,0,1,Michigan,49107,Central Region,41.83270264,-86.3707962,3,1,4,1,9:00:00,1,1,1,12:00 PM (noon),1,1,1,6:00 PM,1,1,1,1,1,1,1,1,1,1,1,1,3,NA,NA,NA,5
5ee2a77a-fe17-d2aa-3f97-5d8cdd3910cf,68,0,0,1,Florida,34669,Southern Region,28.3526001,-82.63009644,2,1,3,1,5:00:00,3,4,3,4:00 PM,3,4,3,6:00 PM,3,4,3,3,4,4,3,2,3,4,3,1,1,NA,NA,NA,2
5ee2a875-121a-1d0c-bf28-ce1eec90de72,77,1,0,1,Massachusetts,1588,Eastern Region,42.1493988,-71.65640259,3,1,4,1,9:00:00,4,4,4,2:00 PM,4,4,4,8:00 PM,4,4,4,3,5,4,5,3,1,5,5,1,3,NA,NA,NA,4
5ee2a8bb-1a26-5f2e-85a0-435134f9a15f,19,1,1,1,Florida,33160,Southern Region,32.81370544,-96.87039948,2,2,4,1,6:00:00,5,2,5,10:00 AM,5,3,4,11:00 PM,2,2,2,4,4,4,4,4,4,4,4,4,NA,NA,NA,21,2
5ee2a8ad-d751-ef69-27d9-2d801830ff8a,72,0,0,2,Mississippi,38654,Southern Region,34.94410706,-89.85440063,1,1,5,1,5:00:00,NA,NA,NA,2:00 PM,NA,NA,NA,7:00 PM,5,5,5,1,1,5,5,2,1,5,5,1,4,NA,NA,NA,2
5ee2a911-3700-d492-a474-11c32c749978,25,0,0,2,Alabama,36037,Southern Region,31.80969238,-86.62310028,3,3,3,1,6:00:00,3,3,3,2:00 PM,3,3,3,7:00 PM,3,3,3,3,3,3,3,3,3,3,3,1,1,NA,NA,NA,2
5ee2ab09-3311-620e-c5b5-3268bcd25340,21,0,1,1,California,93304,Western Region,35.4243927,-119.0433044,1,1,1,0,8:00:00,1,2,3,3:00 PM,1,1,1,6:00 PM,1,1,1,1,2,1,2,2,2,1,2,1,1,NA,NA,NA,2
5ee2ab49-0214-420a-dc69-4fa9dd84952d,70,0,0,1,Delaware,19808,Eastern Region,39.73840332,-75.66560364,2,1,5,1,3:00:00,3,4,4,5:00 PM,4,4,4,10:00 PM,4,4,4,4,4,4,4,1,3,4,1,2,NA,7,NA,NA,5
5ee2abd5-05c6-ee7f-2c54-b6e76b4a8a41,23,0,0,1,Massachusetts,2703,Eastern Region,41.92610168,-71.30110168,2,1,4,0,1:00:00,3,3,3,3:00 PM,4,4,3,10:00 PM,4,4,3,2,1,2,4,2,3,4,1,1,1,NA,NA,NA,6
5ee2abda-ac64-b022-74e7-6e58b096f750,71,0,0,1,Ohio,44276,Eastern Region,40.84489441,-81.77359772,3,1,3,1,5:00:00,2,3,3,2:00 PM,3,3,3,12:00 AM (midnight),NA,NA,NA,3,3,3,2,3,3,3,4,2,NA,8,NA,NA,2
5ee2accf-aea5-a379-11e9-0a35c1d80765,79,1,0,1,Kentucky,40324,Central Region,39.0480957,-77.47280121,2,1,2,1,4:00:00,1,3,2,2:00 PM,3,4,3,9:00 PM,3,4,4,1,1,4,1,1,1,1,3,2,NA,7,NA,NA,6
5ee2ad82-149e-3727-208f-abcfc2b823bc,69,0,0,1,Wisconsin,53511,Central Region,42.56199646,-89.08599854,2,2,4,1,2:00:00,4,4,4,11:00 AM,4,4,4,7:00 PM,4,4,4,4,4,3,3,2,2,4,4,2,NA,6,NA,NA,6
5ee2af7a-a685-9261-ae21-237a3de00632,65,0,0,1,Pennsylvania,15131,Eastern Region,40.34689331,-79.86889648,2,1,4,1,9:00:00,1,3,2,1:00 PM,1,2,2,8:00 PM,4,3,2,1,1,4,3,1,1,1,1,1,1,NA,NA,NA,6
5ee2af62-b65f-ac90-dc98-142b93c08b94,79,0,0,1,Texas,78148,Southern Region,32.81370544,-96.87039948,2,1,4,1,2:00:00,2,2,2,11:00 AM,4,5,4,9:00 PM,4,4,4,3,4,5,3,1,1,4,1,3,NA,NA,11,NA,4
5ee2afc3-ba33-867e-73a0-fb2a44bbd417,73,0,0,1,Massachusetts,1453,Eastern Region,42.53010559,-71.75530243,2,1,5,1,3:00:00,4,4,4,4:00 PM,5,5,5,12:00 AM (midnight),4,4,4,5,5,5,5,3,3,5,5,1,4,NA,NA,NA,2
5ee2aff6-2df3-2377-e70f-2f602ac7bb23,78,0,0,1,North Carolina,27511,Eastern Region,35.71780396,-78.84279633,2,1,4,0,5:00:00,3,2,3,5:00 PM,5,5,4,6:00 PM,4,4,4,2,3,4,1,1,3,2,3,2,NA,6,NA,NA,2
5ee2b088-a24f-74b3-8072-2de8774bda94,20,0,0,4,Alabama,36303,Southern Region,31.31340027,-85.48989868,2,1,3,1,8:00:00,4,4,1,11:00 AM,4,4,1,6:00 PM,4,4,1,2,4,4,4,4,4,4,4,2,NA,9,NA,NA,2
5ee2b065-74fe-32ff-e4c3-33abe0033016,24,0,0,1,Louisiana,71270,Southern Region,32.53010559,-92.65110016,3,2,5,1,1:00:00,4,4,4,2:00 PM,5,5,4,8:00 PM,5,5,5,2,3,2,3,4,2,5,5,1,2,NA,NA,NA,6
5ee2b07e-2e60-b03f-fbd1-efb9a1ce0d2b,20,0,1,2,Rhode Island,2801,Eastern Region,41.79649353,-71.43039703,2,3,3,1,4:00:00,3,3,2,12:00 PM (noon),3,4,3,8:00 PM,2,3,3,2,1,1,4,1,4,1,3,3,NA,NA,14,NA,5
5ee2b05b-602b-2df7-40fb-64e851366b80,66,0,0,1,California,92704,Western Region,34.17779541,-118.3092957,1,1,4,0,6:00:00,5,5,5,11:00 AM,5,5,5,6:00 PM,5,5,5,5,5,5,5,4,2,5,5,2,NA,9,NA,NA,7
5ee2b074-e25d-5525-c0e5-f2e1f14175c7,23,0,0,1,Virginia,22724,Eastern Region,38.50830078,-77.99430084,3,1,4,1,9:00:00,5,5,4,10:00 AM,5,5,5,11:00 PM,5,5,5,4,4,3,5,5,3,4,5,2,NA,6,NA,NA,5
5ee2b08d-205a-d31f-0cde-ba8cc34c2498,22,0,0,1,New Jersey,8831,Eastern Region,40.31719971,-74.43039703,2,1,2,1,3:00:00,5,5,2,1:00 PM,5,5,2,12:00 AM (midnight),4,5,1,3,3,3,4,3,2,4,4,1,5,NA,NA,NA,5
5ee2b082-feda-c3c6-2289-a228258ed5a8,25,1,0,1,Massachusetts,1904,Eastern Region,42.46839905,-70.94650269,2,1,5,1,7:00:00,5,5,NA,12:00 PM (noon),NA,NA,NA,10:00 PM,NA,NA,5,4,4,4,3,1,3,4,4,1,4,NA,NA,NA,4
5ee2b0d8-6221-75fd-214b-b64d48cfbd6b,19,0,0,5,Colorado,45238,Central Region,39.1546936,-84.5911026,2,3,1,1,7:00:00,3,3,2,12:00 PM (noon),4,2,1,12:00 AM (midnight),1,3,4,2,1,1,5,2,1,2,2,1,1,NA,NA,NA,5
5ee2b15c-e0e2-5053-42cd-3c5aead8c7b3,83,1,0,1,California,92065,Western Region,33.03129578,-116.8578949,3,1,3,0,9:00:00,3,3,4,12:00 PM (noon),4,4,4,11:00 PM,3,3,3,3,5,4,2,1,3,3,3,2,NA,9,NA,NA,6
5ee2b199-0c6e-41e3-403a-cb380dc571e1,24,1,0,1,Washington,20001,Western Region,40.79299927,-74.02469635,1,1,4,1,4:00:00,3,4,3,3:00 PM,4,4,4,10:00 PM,1,2,2,4,4,4,4,4,1,3,2,1,5,NA,NA,NA,2
5ee2b1b2-9d3b-d653-a1f9-c56a7433e945,74,1,0,1,Kentucky,42103,Central Region,36.9375,-86.44809723,3,1,5,1,4:00:00,4,4,3,3:00 PM,4,NA,4,6:00 PM,4,4,4,2,5,5,2,1,2,2,5,2,NA,8,NA,NA,6
5ee2b219-b28b-b345-e18a-7dd1f60a0f23,65,1,0,1,Ohio,44089,Eastern Region,41.4105072,-82.35900116,2,1,4,1,7:00:00,3,3,2,3:00 PM,3,3,3,8:00 PM,3,3,3,4,4,1,4,1,4,4,4,1,NA,NA,NA,NA,5
5ee2b2b6-8e86-55ef-26c1-f68fd127dd1e,70,0,0,1,Florida,34684,Southern Region,28.08230591,-82.72969818,2,1,4,1,9:00:00,4,4,4,1:00 PM,4,NA,4,11:00 PM,4,4,4,1,1,5,4,1,2,5,5,2,NA,7,NA,NA,4
5ee2b35f-7796-09de-7dda-1e7e318ec735,69,0,0,1,Kentucky,40962,Central Region,37.15109253,-83.77929688,2,1,4,0,1:00:00,2,2,2,5:00 PM,3,4,4,8:00 PM,3,4,4,3,4,5,3,3,3,4,3,2,NA,10,NA,NA,7
5ee2b38b-2cb4-50a4-eb3d-86a6f293c824,68,0,0,1,Arizona,85332,Western Region,33.49099731,-112.2490997,3,4,4,1,2:00:00,3,4,5,11:00 AM,4,5,5,12:00 AM (midnight),2,2,2,4,5,5,4,4,4,5,5,1,5,NA,NA,NA,4
5ee2b3fa-6d8a-f98e-a825-326fc1b11936,73,0,0,1,Texas,78640,Southern Region,30.00320435,-97.83969879,2,4,3,0,2:00:00,3,4,5,1:00 PM,4,4,5,6:00 PM,4,4,5,4,4,4,3,1,4,4,4,2,NA,6,NA,NA,5
5ee2b3f3-7ab1-5016-a07f-bb0f50a78aab,18,0,0,1,California,92337,Western Region,34.12109375,-117.436203,2,1,4,0,5:00:00,3,3,4,11:00 AM,5,5,5,12:00 AM (midnight),3,3,4,1,2,3,2,3,3,2,2,2,NA,10,NA,NA,2
