p_id,age,gend,hisp,race,state,zip,nws_region,lat,lon,rural,home,follow,warn_hist,rand_morn,rec_morn,und_morn,resp_morn,rand_aft,rec_aft,und_aft,resp_aft,rand_eve,rec_eve,und_eve,resp_eve,wx_info1,wx_info2,wx_info3,wx_info4,wx_info5,wx_info6,wx_info7,wx_info8,income,inc_50,inc_100,inc_150,inc_200,edu
EPO792SSQWN965Q4M2,20,0,1,6,New Jersey,8260,Eastern Region,38.98280334,-74.82949829,2,1,5,1,3:00:00,3,5,3,12:00 PM (noon),3,5,3,7:00 PM,3,5,3,4,5,5,5,4,5,5,5,2,NA,6,NA,NA,4
EPO792SVGBZWN224M7,67,1,0,2,Georgia,30014,Southern Region,33.51199341,-83.94960022,3,2,5,0,6:00:00,5,5,5,1:00 PM,5,5,5,10:00 PM,5,5,5,5,5,5,5,1,5,5,5,1,4,NA,NA,NA,6
EPO792T3LJXMB3T4M6,62,0,0,2,District of Columbia,20012,NA,38.95199585,-77.01999664,1,2,4,0,9:00:00,5,5,4,2:00 PM,5,4,4,10:00 PM,5,5,5,4,5,3,3,1,4,5,4,3,NA,NA,12,NA,7
EPO792T6RTJT4C44M2,56,0,0,2,New York,11422,Eastern Region,40.66499329,-73.75019836,1,1,4,1,6:00:00,3,4,4,5:00 PM,4,4,4,10:00 PM,4,4,4,3,3,5,2,2,3,5,2,3,NA,NA,15,NA,2
EPO792T6ZQFNNYC4M1,66,0,1,1,Florida,33316,Southern Region,18.3993988,-66.71130371,2,1,4,0,7:00:00,3,4,4,10:00 AM,4,NA,4,6:00 PM,4,4,4,4,4,3,3,1,3,3,4,2,NA,8,NA,NA,7
EPO792TS8VQKRZ44M5,34,0,0,2,Ohio,43125,Eastern Region,39.92320251,-82.87660217,1,3,3,1,2:00:00,1,3,5,2:00 PM,5,2,4,12:00 AM (midnight),2,3,2,3,3,3,3,3,3,3,3,1,3,NA,NA,NA,4
EPO792TQLSCZYMK4M0,51,0,0,2,Tennessee,38115,Southern Region,35.03869629,-89.92759705,1,2,4,1,6:00:00,4,4,5,12:00 PM (noon),5,4,5,7:00 PM,5,5,5,4,5,5,5,2,5,2,5,1,4,NA,NA,NA,4
EPO792TTTXLH3L74M1,59,1,1,1,Pennsylvania,17036,Eastern Region,40.30839539,-76.69539642,2,1,4,1,9:00:00,2,3,3,2:00 PM,2,3,3,10:00 PM,2,2,2,3,2,3,2,1,2,3,3,2,NA,10,NA,NA,7
EPO792TYS3YX36K4M0,61,0,1,1,Pennsylvania,15232,Eastern Region,40.4730072,-79.94999695,NA,1,4,1,5:00:00,5,3,3,3:00 PM,5,5,3,8:00 PM,5,3,3,5,4,5,4,4,4,4,5,2,NA,7,NA,NA,7
EPO792V9B2XQ8HX4M4,70,1,1,1,California,92240,Western Region,38.91479492,-77.48829651,1,1,5,0,1:00:00,2,3,4,10:00 AM,5,4,4,7:00 PM,5,4,4,1,1,4,3,1,2,1,4,3,NA,NA,14,NA,4
EPO792VVNQMQQVX4M4,20,0,0,1,Delaware,19711,Eastern Region,39.89419556,-75.03939819,2,2,4,0,7:00:00,3,3,3,12:00 PM (noon),4,3,3,12:00 AM (midnight),2,2,2,2,2,2,2,2,2,2,2,1,1,NA,NA,NA,6
EPO792W72F9CNMS4M0,59,0,0,1,Oklahoma,73481,Southern Region,34.27450562,-97.49230194,3,1,4,1,7:00:00,2,3,2,12:00 PM (noon),3,3,2,9:00 PM,4,4,2,5,5,3,4,1,5,1,1,1,3,NA,NA,NA,6
EPO792VZC5RF4JM4M2,21,1,0,2,Wisconsin,53713,Central Region,43.02079773,-89.36000061,1,1,5,1,6:00:00,5,5,5,3:00 PM,5,5,5,6:00 PM,5,5,5,4,4,4,4,3,4,3,4,3,NA,NA,11,NA,2
EPO793NHFB73BDV4M2,60,0,0,4,New Jersey,7834,Eastern Region,40.84609985,-74.59140015,2,1,4,1,4:00:00,1,2,2,4:00 PM,4,4,4,8:00 PM,4,4,4,3,1,4,1,1,2,1,2,4,NA,NA,NA,21,5
EPO793Q88CP3RW84M0,65,0,1,1,Florida,33609,Southern Region,27.94749451,-82.45839691,1,1,4,1,9:00:00,3,3,3,4:00 PM,3,3,3,9:00 PM,3,3,3,4,4,4,4,4,4,3,1,1,4,NA,NA,NA,4
EPO793QCN2JYJLD4M7,63,1,0,2,Illinois,61614,Central Region,40.77740479,-89.57489777,1,3,5,1,2:00:00,4,4,4,1:00 PM,4,4,4,8:00 PM,4,4,4,4,4,4,4,4,4,4,4,2,NA,6,NA,NA,4
EPO793R68S2984H4M5,59,1,1,1,Texas,79763,Southern Region,31.8993988,-102.3410034,1,2,4,1,7:00:00,4,4,4,10:00 AM,4,4,4,11:00 PM,3,4,4,5,5,4,5,2,5,4,5,2,NA,8,NA,NA,6
EPO793RHKRX23834M3,76,0,1,2,Georgia,30238,Southern Region,33.54870605,-84.40239716,2,1,3,1,9:00:00,2,3,3,3:00 PM,4,3,3,9:00 PM,2,3,3,4,3,3,4,2,3,3,4,1,3,NA,NA,NA,4
EPO793RPMMLBSDP4M9,45,0,1,1,Colorado,80011,Central Region,39.73970032,-104.7939987,1,1,3,1,9:00:00,4,4,3,10:00 AM,4,4,4,10:00 PM,2,4,2,3,4,4,3,1,1,4,4,1,2,NA,NA,NA,6
EPO793VDH99WY5N4M7,74,1,0,4,Massachusetts,2067,Eastern Region,42.03349304,-70.94290161,2,1,4,0,8:00:00,3,3,3,3:00 PM,3,3,3,12:00 AM (midnight),2,2,2,3,1,3,3,1,3,1,1,1,5,NA,NA,NA,6
EPO793RTN586PW74M5,38,0,0,2,Ohio,44104,Eastern Region,41.48750305,-81.67240143,1,2,5,0,5:00:00,4,4,4,2:00 PM,NA,5,5,12:00 AM (midnight),NA,5,5,5,5,5,5,5,5,5,5,2,NA,8,NA,NA,2
EPO793XSVKD2Y9N4M8,46,0,1,1,Wisconsin,54615,Central Region,44.00689697,-91.22720337,3,4,5,1,5:00:00,2,3,3,1:00 PM,4,4,4,8:00 PM,4,4,4,3,1,1,5,1,3,4,3,1,4,NA,NA,NA,5
EPO793Y38QMHD424M8,48,0,0,2,North Carolina,28216,Eastern Region,35.27600098,-80.95950317,1,1,5,1,5:00:00,4,4,4,11:00 AM,4,4,4,11:00 PM,4,4,4,5,5,5,5,4,5,5,5,3,NA,NA,12,NA,6
EPO793YC9L2SZJ54M1,66,0,0,4,New Jersey,7732,Eastern Region,40.39649963,-74.10749817,3,2,4,0,4:00:00,2,3,3,4:00 PM,3,3,3,10:00 PM,3,3,3,1,1,4,4,1,2,3,3,2,NA,7,NA,NA,7
EPO793YGLKWJF6D4M0,32,0,0,4,Missouri,63304,Central Region,38.82510376,-90.72889709,2,1,4,1,5:00:00,5,5,5,5:00 PM,5,5,5,6:00 PM,5,5,5,5,5,5,5,1,1,5,5,2,NA,8,NA,NA,5
EPO793YDK2ZPCXY4M7,56,0,0,2,Texas,76543,Southern Region,31.02909851,-97.85350037,1,1,5,1,4:00:00,3,4,4,2:00 PM,4,4,4,11:00 PM,4,4,4,5,5,5,2,1,2,2,5,2,NA,6,NA,NA,7
EPO793YJL8644PX4M2,69,1,0,2,New York,10022,Eastern Region,40.75280762,-73.97250366,1,3,5,1,3:00:00,1,1,1,1:00 PM,5,5,4,12:00 AM (midnight),4,5,4,5,4,5,4,1,1,1,1,3,NA,NA,11,NA,6
EPO7942J49V5WSD4M5,43,1,0,2,Texas,77024,Southern Region,29.5821991,-95.76080322,2,1,3,0,1:00:00,3,2,2,12:00 PM (noon),3,2,2,12:00 AM (midnight),3,2,2,2,3,4,3,2,3,3,2,4,NA,NA,NA,16,6
EPO7942KG53G7MF4M3,37,0,1,1,Texas,78640,Southern Region,29.98930359,-97.85720062,2,4,4,1,5:00:00,3,4,3,5:00 PM,4,4,4,6:00 PM,3,4,3,4,4,5,4,4,3,3,2,2,NA,8,NA,NA,5
EPO7942GXTN89ZQ4M5,39,1,1,1,Washington,98052,Western Region,45.38330078,-73.75,2,1,3,1,3:00:00,2,4,2,11:00 AM,4,4,4,11:00 PM,4,4,4,4,4,3,3,3,4,3,5,1,2,NA,NA,NA,6
EPO7942KJN78CLC4M0,69,0,1,1,Colorado,80233,Central Region,39.86630249,-105.0061035,2,1,5,1,1:00:00,4,5,5,5:00 PM,5,5,4,10:00 PM,4,4,4,5,5,5,3,3,3,2,5,2,NA,6,NA,NA,4
EPO7942LJKRQBMQ4M0,59,0,0,2,Texas,79403,Southern Region,35.11450195,-101.7712021,1,1,3,1,2:00:00,3,5,4,1:00 PM,5,5,5,12:00 AM (midnight),4,NA,5,5,5,5,4,3,4,5,5,1,1,NA,NA,NA,7
EPO7942VBZXCZ4T4M9,29,0,0,1,New York,10023,Eastern Region,40.80059814,-73.96530151,1,1,5,0,6:00:00,4,5,4,5:00 PM,4,4,5,8:00 PM,5,4,5,5,4,5,5,5,4,3,4,3,NA,NA,14,NA,7
EPO7942SHWB7WTJ4M1,44,0,0,2,Kentucky,42240,Central Region,36.90739441,-87.45970154,3,2,4,1,9:00:00,3,4,3,4:00 PM,4,5,3,9:00 PM,2,5,3,4,4,5,4,3,4,4,3,1,2,NA,NA,NA,7
EPO7942Y52VNS3G4M9,39,0,0,2,Nebraska,68944,Central Region,40.15460205,-75.22160339,2,1,4,1,9:00:00,3,4,NA,3:00 PM,4,4,3,8:00 PM,4,4,3,3,3,2,1,1,2,1,3,3,NA,NA,14,NA,6
EPO793GRDFT4CY34M3,67,0,0,2,North Carolina,28580,Eastern Region,35.54460144,-78.8309021,2,1,2,0,6:00:00,1,1,1,2:00 PM,1,1,1,8:00 PM,1,1,1,1,1,1,1,1,1,1,1,1,2,NA,NA,NA,2
EPO79437LR8WBTK4M0,58,0,1,1,Georgia,30317,Southern Region,33.71710205,-84.32879639,1,1,4,0,7:00:00,4,3,2,4:00 PM,5,4,3,6:00 PM,5,4,4,3,4,3,4,2,1,3,4,2,NA,7,NA,NA,8
EPO7943N3D8B4Y44M4,20,0,0,4,New York,10027,Eastern Region,40.81159973,-73.95300293,1,3,3,NA,4:00:00,3,2,2,12:00 PM (noon),2,1,3,7:00 PM,4,2,2,2,2,3,3,5,4,1,1,1,1,NA,NA,NA,4
EPO7943L6QQP63X4M2,24,0,0,6,New York,11104,Eastern Region,41.15570068,-73.98999786,1,3,4,0,7:00:00,4,3,4,1:00 PM,5,5,3,10:00 PM,5,5,5,1,1,4,5,5,5,1,1,3,NA,NA,15,NA,6
EPO7943WBPCTQ9B4M4,55,0,1,3,Arkansas,72076,Southern Region,34.94610596,-92.08580017,3,4,4,1,9:00:00,5,5,5,10:00 AM,5,5,5,7:00 PM,5,5,5,2,4,5,5,3,4,1,3,2,NA,8,NA,NA,1
EPO7943X42S8JT74M7,22,1,0,1,Maine,4922,Eastern Region,44.76950073,-69.42829895,3,4,4,0,3:00:00,2,2,2,12:00 PM (noon),3,3,3,7:00 PM,4,4,4,3,3,3,3,3,4,3,4,1,1,NA,NA,NA,2
EPO7947CJRH8F754M1,69,0,0,2,Virginia,23608,Eastern Region,37.11700439,-76.5134964,NA,1,4,1,1:00:00,3,4,4,3:00 PM,4,4,4,11:00 PM,4,4,4,2,4,5,2,2,4,5,4,2,NA,6,NA,NA,4
EPO7947HV6JLF454M4,59,1,1,1,Alabama,35758,Southern Region,34.71350098,-86.74210358,2,1,4,1,6:00:00,5,5,5,4:00 PM,5,5,5,10:00 PM,5,5,5,5,5,5,5,5,5,5,5,3,NA,NA,14,NA,7
EPO7947QQKQZF8K4M9,75,0,1,1,Louisiana,71104,Southern Region,32.39430237,-93.72850037,2,2,3,1,5:00:00,2,2,2,3:00 PM,3,4,3,9:00 PM,3,4,3,1,1,5,1,1,1,1,1,1,2,NA,NA,NA,5
EPO7948KN2RDZ4T4M5,22,1,0,1,Michigan,48301,Central Region,42.05020142,-82.75980377,2,NA,4,1,9:00:00,4,4,3,3:00 PM,4,4,3,7:00 PM,4,4,3,4,4,4,4,3,4,4,5,1,2,NA,NA,NA,6
EPO79499ZKLQKQB4M2,42,0,1,1,New Mexico,87144,Southern Region,35.14039612,-106.4877014,2,1,4,1,7:00:00,4,4,4,12:00 PM (noon),NA,4,4,7:00 PM,4,4,4,4,4,5,3,2,4,3,4,3,NA,NA,12,NA,7
EPO7949H2HG83GL4M1,63,1,1,1,Florida,34639,Southern Region,28.25799561,-82.47969818,2,1,4,1,2:00:00,3,NA,3,11:00 AM,5,4,3,10:00 PM,5,4,3,5,5,5,4,4,4,5,5,2,NA,8,NA,NA,6
EPO7949YL4XMJHN4M1,54,1,0,1,Florida,33707,Southern Region,27.78970337,-82.728302,2,1,4,1,7:00:00,2,2,3,12:00 PM (noon),2,2,2,12:00 AM (midnight),2,2,2,4,3,5,4,1,2,3,4,3,NA,NA,11,NA,7
EPO7949ZNWDP2ML4M2,54,0,0,1,Georgia,31558,Southern Region,30.79849243,-81.72070313,1,1,3,1,7:00:00,3,3,4,5:00 PM,3,3,4,6:00 PM,3,3,3,1,4,4,3,2,2,2,1,3,NA,NA,11,NA,4
EPO794BF5FX7NMZ4M1,24,0,0,1,Indiana,47001,Central Region,39.16229248,-84.89109802,2,1,4,0,5:00:00,5,4,4,1:00 PM,5,4,4,12:00 AM (midnight),5,4,4,1,1,4,4,3,3,4,4,2,NA,6,NA,NA,4
EPO794BGZ82WL6M4M8,67,0,1,3,Florida,33463,Southern Region,26.66329956,-80.12840271,2,4,4,1,3:00:00,3,4,4,12:00 PM (noon),3,4,4,11:00 PM,4,3,3,4,5,4,4,4,3,4,3,1,2,NA,NA,NA,3
EPO794BH6M399874M9,42,0,0,1,California,92376,Western Region,34.0144043,-117.2771988,2,1,4,0,9:00:00,3,2,3,1:00 PM,NA,2,3,11:00 PM,3,3,3,1,1,1,1,1,1,1,1,1,4,NA,NA,NA,4
EPO794DSW2TGH5B4M5,54,1,1,1,Florida,33129,Southern Region,25.75250244,-80.20300293,1,1,4,1,6:00:00,3,3,3,5:00 PM,3,3,3,9:00 PM,3,3,3,5,2,5,2,1,3,3,4,3,NA,NA,NA,NA,7
EPO794YGFY23MV34M7,72,0,1,6,Texas,75081,Southern Region,32.97219849,-96.73760223,2,1,4,1,2:00:00,1,4,3,3:00 PM,4,4,3,6:00 PM,4,4,3,4,5,5,4,3,4,5,5,2,NA,6,NA,NA,6
EPO7965ZHNXS8P84M0,58,1,0,2,Ohio,44104,Eastern Region,41.43789673,-81.53659821,1,2,4,1,8:00:00,4,4,3,10:00 AM,4,4,3,9:00 PM,4,4,3,3,1,5,1,2,3,3,1,2,NA,8,NA,NA,6
EPO796MRR3FVXBX4M1,47,0,0,4,Oklahoma,73135,Southern Region,35.40020752,-97.41819763,2,1,5,1,2:00:00,2,3,3,11:00 AM,4,3,3,10:00 PM,4,3,3,4,5,4,5,3,4,5,5,2,NA,6,NA,NA,4
EPO797BXF6VPD264M0,38,0,1,4,New York,11355,Eastern Region,40.75059509,-73.82039642,1,3,NA,0,9:00:00,3,3,3,5:00 PM,3,3,3,7:00 PM,3,3,3,2,2,2,2,2,2,2,2,3,NA,NA,11,NA,6
EPO796S7QJ5LFFV4M1,60,1,1,7,Georgia,30034,Southern Region,33.68780518,-84.2507019,2,1,4,1,9:00:00,4,3,4,10:00 AM,4,5,4,6:00 PM,4,4,4,4,4,4,4,4,4,4,4,2,NA,10,NA,NA,6
EPO7973WBSDLTLW4M5,66,1,0,4,Oklahoma,73013,Southern Region,35.61650085,-97.47889709,2,1,5,1,8:00:00,4,4,3,2:00 PM,5,4,3,12:00 AM (midnight),2,2,2,4,4,5,4,2,3,3,5,4,NA,NA,NA,20,7
EPO7979PPRB4G3K4M5,54,1,0,2,Georgia,30126,Southern Region,33.93060303,-84.46130371,2,2,3,1,6:00:00,4,4,4,1:00 PM,4,4,4,9:00 PM,4,4,4,2,4,4,3,2,4,4,4,2,NA,7,NA,NA,4
EPO797KHJFN8X7Q4M5,30,1,0,2,Texas,77494,Southern Region,29.68670654,-95.52719879,2,1,5,0,6:00:00,4,4,3,10:00 AM,4,4,4,8:00 PM,4,4,4,4,4,4,4,3,3,4,4,2,NA,9,NA,NA,6
EPO797RWNBWP2V24M8,67,0,0,2,Louisiana,70131,Southern Region,29.92950439,-90.03089905,1,1,4,1,1:00:00,2,2,2,2:00 PM,4,4,4,9:00 PM,4,4,4,4,4,4,4,1,2,4,2,2,NA,9,NA,NA,6
EPO7989QHK4NRQ54M1,23,0,0,1,North Carolina,27607,Eastern Region,40.04570007,-74.11209869,2,1,4,1,5:00:00,4,4,3,1:00 PM,4,4,2,9:00 PM,4,4,4,2,2,3,3,3,4,4,5,4,NA,NA,NA,21,6
EPO7989VXT9WL3X4M7,51,0,0,2,Ohio,44112,Eastern Region,41.51919556,-81.64309692,1,1,3,0,2:00:00,3,3,3,1:00 PM,3,4,3,8:00 PM,3,3,3,5,5,5,4,5,4,5,2,1,2,NA,NA,NA,4
EPO798B25VTJDPS4M8,55,0,0,2,North Carolina,28304,Eastern Region,35.07850647,-78.93360138,2,1,4,1,4:00:00,2,NA,3,2:00 PM,2,3,2,8:00 PM,3,3,3,3,2,4,1,1,3,4,4,1,4,NA,NA,NA,4
EPO798BCJDLR4F24M3,45,1,0,2,Florida,33418,Southern Region,27.11880493,-80.36660004,2,1,3,1,9:00:00,3,3,3,10:00 AM,4,4,3,8:00 PM,4,4,3,4,4,4,5,3,2,3,4,1,2,NA,NA,NA,5
EPO798BB838XP5N4M3,77,0,0,2,Florida,32526,Southern Region,30.5019989,-87.36009979,2,3,4,1,3:00:00,3,5,5,2:00 PM,5,5,5,11:00 PM,5,5,5,5,3,5,2,1,2,5,3,1,4,NA,NA,NA,8
EPO798BPD6RTM2P4M8,43,0,0,4,Illinois,60090,Central Region,42.0428009,-88.07980347,2,1,5,1,8:00:00,5,4,3,4:00 PM,5,4,3,7:00 PM,5,4,3,2,2,4,3,1,2,5,3,3,NA,NA,11,NA,6
EPO798BPGVRZXLC4M3,59,1,0,2,Florida,32808,Southern Region,28.62939453,-81.36190033,2,2,5,1,5:00:00,5,5,3,1:00 PM,5,5,3,10:00 PM,5,5,3,2,5,3,3,1,1,1,1,1,5,NA,NA,NA,6
EPO798BDY8KZ6DP4M4,28,0,0,2,Florida,32501,Southern Region,30.46209717,-87.2173996,1,1,4,1,1:00:00,1,3,1,5:00 PM,4,4,2,8:00 PM,4,4,2,1,1,4,2,3,2,4,1,1,4,NA,NA,NA,4
EPO798BZT2SH85R4M6,73,1,0,1,Michigan,48098,Central Region,42.55630493,-83.17690277,2,1,3,1,3:00:00,3,4,4,11:00 AM,5,4,4,12:00 AM (midnight),4,4,4,1,3,4,4,2,2,2,5,3,NA,NA,15,NA,7
EPO798C45MPV9YB4M3,47,0,1,6,California,92154,Western Region,32.56939697,-117.0158005,1,1,4,0,6:00:00,3,2,2,10:00 AM,3,3,3,8:00 PM,3,3,3,4,4,4,2,4,4,4,4,2,NA,10,NA,NA,7
EPO798CFPV884TV4M7,58,0,0,6,Arizona,85140,Western Region,33.46270752,-111.9856033,2,1,4,0,7:00:00,1,1,4,3:00 PM,2,3,3,8:00 PM,3,3,3,5,5,4,3,2,4,4,4,2,NA,10,NA,NA,4
EPO798CFXWZGWK64M9,66,0,0,2,North Carolina,28215,Eastern Region,35.25270081,-80.69290161,2,3,4,1,1:00:00,4,4,4,11:00 AM,5,4,4,12:00 AM (midnight),4,4,4,5,5,4,5,3,4,3,5,2,NA,7,NA,NA,6
EPO798CQ24FW6YX4M3,61,0,1,1,New York,14586,Eastern Region,43.04629517,-77.68920135,2,1,5,0,9:00:00,4,4,4,11:00 AM,4,4,4,8:00 PM,4,4,5,3,1,4,5,2,3,5,3,1,2,NA,NA,NA,6
EPO798BTZCC9H9M4M5,55,1,0,4,Alabama,35242,Southern Region,33.41679382,-86.68009949,2,1,3,0,3:00:00,3,2,4,4:00 PM,2,3,4,10:00 PM,3,3,2,3,3,3,4,3,3,3,4,3,NA,NA,14,NA,7
EPO798DDPCRYHSB4M4,21,0,0,1,Illinois,60076,Central Region,41.81190491,-87.68730164,2,1,5,1,7:00:00,3,3,2,5:00 PM,4,4,3,12:00 AM (midnight),3,4,3,4,4,4,3,3,3,4,4,1,4,NA,NA,NA,4
EPO798D9VT7J3MY4M6,73,0,1,1,Florida,33619,Southern Region,27.95869446,-82.29499817,2,3,4,1,1:00:00,1,4,2,1:00 PM,3,4,3,8:00 PM,3,3,3,3,3,5,4,2,2,4,2,2,NA,9,NA,NA,4
EPO798DPT5JQTWT4M8,52,1,1,1,Florida,33196,Southern Region,17.99079895,-66.39199829,1,1,5,0,2:00:00,5,5,5,11:00 AM,5,5,5,12:00 AM (midnight),2,2,2,5,5,5,4,3,3,2,5,2,NA,6,NA,NA,7
EPO798SMLBQF2M34M8,68,1,0,1,California,95470,Western Region,39.12660217,-123.2805023,3,1,4,0,4:00:00,4,3,3,12:00 PM (noon),4,3,3,6:00 PM,3,3,4,5,5,4,3,1,3,5,4,2,NA,10,NA,NA,6
EPO798T25VZWG8Z4M7,68,1,0,4,Maryland,21234,Eastern Region,33.03619385,-96.67120361,2,1,4,1,4:00:00,4,3,3,4:00 PM,5,4,4,12:00 AM (midnight),4,3,4,3,3,4,3,3,3,4,4,2,NA,6,NA,NA,6
EPO798XW6FBN3HJ4M7,22,0,1,1,Utah,84720,Western Region,41.11439514,-112.0591965,3,1,4,0,9:00:00,1,2,2,2:00 PM,4,3,3,10:00 PM,1,2,3,2,3,1,3,2,3,5,1,1,5,NA,NA,NA,6
EPO7992WDKSGXXQ4M0,29,1,0,4,California,95054,Western Region,37.35009766,-121.9853973,1,3,4,1,8:00:00,3,3,3,12:00 PM (noon),3,4,3,10:00 PM,3,4,3,4,3,2,3,3,3,4,2,4,NA,NA,NA,21,7
EPO7993BYQ5Z4X54M4,26,0,1,7,California,92410,Western Region,34.10189819,-117.2761993,1,1,5,0,3:00:00,4,4,4,5:00 PM,5,4,4,9:00 PM,4,3,3,4,4,3,4,5,5,5,4,4,NA,NA,NA,19,6
EPO7993MXSDXM8J4M8,23,1,1,1,Florida,33101,Southern Region,44.74679565,-93.20210266,1,1,2,0,3:00:00,1,2,1,12:00 PM (noon),2,5,5,10:00 PM,2,4,2,4,3,4,1,4,3,1,3,3,NA,NA,12,NA,6
EPO7993YQWT5ZRF4M2,70,1,1,1,Maryland,21208,Eastern Region,39.43699646,-76.78179932,2,3,4,1,9:00:00,3,4,3,4:00 PM,3,4,4,10:00 PM,4,4,4,4,5,5,4,1,3,4,5,1,5,NA,NA,NA,7
EPO7996KMT3MJ9Q4M4,33,0,0,1,Florida,28478,Southern Region,40.49909973,-79.97299957,1,1,4,1,6:00:00,4,3,5,10:00 AM,4,3,5,10:00 PM,4,5,4,3,3,4,3,3,3,3,3,2,NA,10,NA,NA,7
EPO79993VB7RSB94M5,30,1,1,1,New Jersey,7047,Eastern Region,40.76390076,-74.03700256,1,1,4,0,5:00:00,4,4,4,1:00 PM,5,5,4,6:00 PM,5,4,4,3,4,4,3,4,3,4,4,2,NA,7,NA,NA,2
EPO79BBKXJ2ZLTR4M1,48,0,0,4,California,95124,Western Region,33.50920105,-112.1008987,2,1,4,0,8:00:00,5,5,4,1:00 PM,5,5,4,7:00 PM,5,5,4,5,5,5,4,3,4,3,4,1,3,NA,NA,NA,6
EPO79BCWVFCHRJB4M2,61,1,0,1,Ohio,43947,Eastern Region,40.09680176,-80.91739655,2,1,5,1,6:00:00,2,2,2,1:00 PM,4,4,4,9:00 PM,4,4,4,4,1,4,5,1,1,4,3,3,NA,NA,11,NA,6
EPO79BD2SKQXR4R4M4,76,0,0,2,Pennsylvania,15206,Eastern Region,40.4730072,-79.94999695,1,2,4,1,6:00:00,3,3,4,1:00 PM,3,3,4,7:00 PM,3,3,3,3,1,4,1,1,3,3,4,3,NA,NA,12,NA,4
EPO79BJHCQKFZ254M7,22,0,1,1,North Carolina,27511,Eastern Region,35.78039551,-78.92009735,2,1,5,1,1:00:00,4,5,4,10:00 AM,4,5,4,9:00 PM,5,5,5,2,2,4,2,3,3,3,4,1,4,NA,NA,NA,5
EPO79BK6LMKRZ6H4M1,38,0,0,2,New Jersey,7731,Eastern Region,40.07209778,-74.20690155,2,2,4,1,7:00:00,5,5,5,4:00 PM,5,5,5,12:00 AM (midnight),4,5,5,3,4,3,3,1,4,5,4,2,NA,7,NA,NA,5
EPO79BK8YQCMXKS4M7,64,0,0,2,Maryland,21218,Eastern Region,39.32879639,-76.59670258,1,2,4,1,7:00:00,4,3,4,3:00 PM,NA,NA,NA,11:00 PM,4,3,4,4,4,4,3,2,3,3,2,2,NA,7,NA,NA,7
EPO79BKP6RXNBS74M7,55,0,1,1,California,93065,Western Region,34.25210571,-118.7843018,2,1,4,0,6:00:00,4,4,4,11:00 AM,4,4,4,8:00 PM,4,4,4,5,4,5,4,4,4,5,3,4,NA,NA,NA,18,5
EPO79BKMX9YRXV84M2,42,0,0,2,Texas,77064,Southern Region,29.92140198,-95.60939789,2,1,4,0,4:00:00,3,4,4,3:00 PM,5,5,5,8:00 PM,4,4,4,3,1,5,4,3,3,3,1,1,3,NA,NA,NA,4
EPO79BLBGJBL8LT4M9,50,0,1,4,Florida,33880,Southern Region,27.97979736,-81.73100281,3,1,2,0,3:00:00,2,2,2,5:00 PM,3,3,3,6:00 PM,4,4,4,3,3,5,3,3,3,3,3,1,4,NA,NA,NA,6
EPO79BLKF3WZYLG4M6,28,1,0,1,California,91780,Western Region,34.09049988,-118.1343994,2,1,4,0,3:00:00,2,2,2,12:00 PM (noon),3,2,2,10:00 PM,3,3,3,3,3,3,3,2,2,3,3,1,3,NA,NA,NA,6
EPO79BLK5JJMK7J4M0,27,1,0,2,North Carolina,28227,Eastern Region,35.10629272,-80.71199799,1,1,4,1,8:00:00,4,4,5,4:00 PM,2,2,3,10:00 PM,2,2,3,5,5,4,4,5,4,5,5,2,NA,7,NA,NA,6
EPO79BLSTGB5TCM4M7,59,0,0,2,New York,11205,Eastern Region,40.68089294,-73.94629669,1,3,4,0,4:00:00,4,3,3,1:00 PM,3,3,3,8:00 PM,3,3,3,4,3,4,5,3,3,2,4,1,2,NA,NA,NA,3
EPO79BL9RTWCRLY4M8,35,0,1,1,New York,10013,Eastern Region,33.7480011,-84.38580322,1,1,5,1,9:00:00,5,4,5,2:00 PM,4,4,5,8:00 PM,4,5,4,4,3,4,4,4,3,4,4,3,NA,NA,14,NA,5
EPO79BM2G956FM54M3,41,0,1,1,Florida,32822,Southern Region,18.38369751,-67.08080292,2,3,4,0,3:00:00,3,2,1,10:00 AM,3,2,1,12:00 AM (midnight),3,2,1,4,5,5,5,4,4,5,5,3,NA,NA,11,NA,8
EPO79BM2YDWY8DQ4M2,45,0,1,6,Georgia,60017,Southern Region,18.00830078,-67.03730011,2,1,3,0,2:00:00,3,3,3,1:00 PM,3,4,4,8:00 PM,4,4,4,3,4,3,3,2,3,3,3,1,3,NA,NA,NA,6
EPO79BLW673X4864M5,24,1,0,1,Massachusetts,1085,Eastern Region,42.38679504,-72.60649872,1,1,4,1,5:00:00,4,4,4,11:00 AM,4,4,4,8:00 PM,4,4,4,4,4,4,4,4,4,4,4,1,1,NA,NA,NA,6
EPO79BMMN3FYV4Z4M2,40,0,1,2,Louisiana,70001,Southern Region,29.96710205,-90.36060333,2,1,4,1,5:00:00,2,2,2,12:00 PM (noon),4,4,4,12:00 AM (midnight),3,3,3,5,5,5,4,1,3,5,4,2,NA,7,NA,NA,6
EPO79BMSW2SDW674M2,48,0,1,1,New Jersey,7109,Eastern Region,40.81619263,-74.21640015,2,1,3,0,1:00:00,3,3,3,12:00 PM (noon),3,3,3,10:00 PM,3,3,3,4,4,4,4,4,4,4,4,1,1,NA,NA,NA,2
