CWA,zip,p_id,location,state,adults,risk_wind,risk_rain,risk_heat,risk_drought,risk_cold,risk_snow,risk_tor,risk_flood,risk_hur,risk_fire,sample,latitude,longitude,WFO,LON,LAT,CWA_REGION,FullStaId,CityState,City,State,ST,MALE,AGE,AGE_GROUP,HISP,RACE_GROUP,COLD,FIRE,FLOOD,HEAT,HURR,SNOW,TORN,DROUGHT
ILX,61554,1217624654,1,Illinois,2,3,3,3,3,5,4,4,3,1,2,WX,40.567088,-89.63382,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,61,3,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,62521,EPO7FSSP544BBTN4M4,NA,Illinois,2,2,2,4,4,3,2,3,2,1,2,WX,39.828586,-88.92907,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,45,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,62526,1382883990,1,Illinois,2,4,4,4,3,4,5,5,2,1,2,WX,39.878041,-88.95637,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,50,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,61554,EPO7FJRBZFH62ZG4M9,NA,Illinois,3,4,4,4,4,4,4,4,3,1,2,WX,40.567088,-89.63382,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,55,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,61820,EPO7G457XF5FX6T4M1,NA,Illinois,1,4,4,4,3,4,4,4,4,1,2,WX,40.114931,-88.24322,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,51,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,62702,1132217697,1,Illinois,1,3,3,3,3,3,3,4,3,1,1,WX,39.819,-89.64379,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,69,3,0,2,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,61614,EPO793QCN2JYJLD4M7,NA,Illinois,2,3,4,4,3,4,3,2,2,1,1,WX,40.755343,-89.59799,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,1,63,3,0,2,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,61951,1371438939,1,Illinois,3,2,3,3,3,3,3,3,3,1,2,WX,39.582494,-88.6021,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,55,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,61820,EPO7FZ3NJLZG3GR4M8,NA,Illinois,1,3,3,3,2,3,3,3,3,3,2,WX,40.114931,-88.24322,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,1,28,1,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,62565,1131918248,1,Illinois,2,3,3,3,3,3,3,3,2,1,2,WX,39.409126,-88.80153,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,1,50,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,62675,1355196533,1,Illinois,4,3,3,3,4,3,2,3,3,1,1,WX,40.008726,-89.85029,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,0,48,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
ILX,62448,EPO7FNH9RFJMPCJ4M4,NA,Illinois,2,3,3,2,2,2,2,2,2,1,2,WX,38.974018,-88.17881,ILX,-89.00487239,39.94418054,CR,KILX,Lincoln IL,Lincoln,Illinois,IL,1,42,2,0,1,-0.04372354900002523,-0.5703984503233087,0.24695258928754615,0.007074394807742345,-0.5130928251706659,-0.41861592688281923,0.9568994402347212,-0.7644526725841982
IND,46208,EPO7RBGYTDTTS2L4M5,NA,Indiana,1,4,2,3,3,4,3,2,3,1,1,OS,39.820708,-86.1713,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,60,3,0,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47805,EPO7QD4D4GZZ7CK4M6,NA,Indiana,2,4,2,4,4,4,3,4,2,1,1,OS,39.535285,-87.35222,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,45,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46202,EPO7SHZ8DJGX4DN4M2,NA,Indiana,1,3,4,4,3,4,2,2,3,2,2,OS,39.782842,-86.15673,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,26,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47933,EPO79RMYCTQ36VT4M4,NA,Indiana,3,4,2,5,5,5,3,4,2,1,2,WX,40.034554,-86.89143,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,22,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47401,EPO7PZHT683257K4M2,NA,Indiana,1,2,3,4,1,2,4,3,2,1,1,OS,39.131576,-86.49743,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,23,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47201,EPO7F59BLL27HF54M1,NA,Indiana,1,3,5,5,5,3,4,4,5,1,3,WX,39.185341,-85.9456,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,31,1,1,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46208,EPO7BNWYF8C97BB4M2,NA,Indiana,1,5,4,5,5,5,4,5,1,5,5,WX,39.820708,-86.1713,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,64,3,0,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46208,EPO7R8J2GK6GJDM4M2,NA,Indiana,2,5,5,3,3,3,4,3,3,2,2,OS,39.820708,-86.1713,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,70,3,0,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47807,EPO7R8HY85WFFP64M7,NA,Indiana,2,5,5,4,4,4,5,5,5,4,4,OS,39.470986,-87.39996,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,44,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46033,EPO7R6BG4R2BVB34M4,NA,Indiana,2,3,3,4,2,3,4,3,2,3,2,OS,39.973731,-86.08875,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,71,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47803,EPO7FJNR3NTRLQ94M2,NA,Indiana,2,3,4,4,3,4,4,5,2,1,2,WX,39.46706,-87.34452,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,66,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47933,EPO7FN8RLLG375C4M3,NA,Indiana,2,4,3,3,3,3,4,4,2,1,1,WX,40.034554,-86.89143,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,56,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46901,EPO7MNG5M9W6LZX4M7,NA,Indiana,2,4,4,4,3,4,4,5,3,5,5,OS,40.501576,-86.14677,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,20,1,0,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47802,EPO78G2R66NWYBG4M4,NA,Indiana,1,4,4,4,4,3,4,4,4,2,3,WX,39.393237,-87.3977,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,33,1,1,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47274,EPO7NW2HVPKJBR24M4,NA,Indiana,2,3,1,4,4,4,3,5,2,1,1,OS,38.958688,-85.89917,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,31,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47804,EPO7RQRP89Z8FXQ4M5,NA,Indiana,2,5,5,4,4,5,5,4,5,2,4,OS,39.495436,-87.39209,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,33,1,1,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46112,EPO7RYZVDTT6WVB4M2,NA,Indiana,2,2,4,2,2,2,3,4,1,2,1,OS,39.84952,-86.38739,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,46,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46217,EPO7SJCPHCQS7HF4M7,NA,Indiana,2,2,2,3,3,3,3,3,3,1,1,OS,39.668795,-86.1833,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,64,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46201,1340984721,1,Indiana,2,4,4,4,4,3,5,5,3,5,5,WX,39.775125,-86.10839,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,33,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46032,EPO7S2NMWHZXXR34M6,NA,Indiana,1,5,5,5,5,5,5,5,4,2,4,OS,39.970241,-86.15416,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,35,2,1,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46186,EPO7S2QWBD53C7S4M5,NA,Indiana,2,5,5,5,4,5,5,5,2,1,2,OS,39.894667,-85.62657,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,63,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47362,EPO7MPYW6MBFFV44M1,NA,Indiana,1,2,4,4,4,3,3,4,2,2,3,OS,39.92698,-85.3697,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,24,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47203,1354368445,1,Indiana,2,3,3,2,3,3,3,3,2,1,3,WX,39.232235,-85.86356,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,53,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47424,1348599350,1,Indiana,2,3,3,3,3,3,3,4,3,1,3,WX,39.021657,-86.90202,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,63,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47401,EPO7N6MKDPRJGFZ4M1,NA,Indiana,2,3,4,4,3,4,5,4,5,5,4,OS,39.131576,-86.49743,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,22,1,0,3,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47404,EPO7SDDNM78T3D54M9,NA,Indiana,2,4,3,4,4,4,4,4,5,1,3,OS,39.188246,-86.56779,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,31,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46221,EPO7G2ML2ZMX4BQ4M5,NA,Indiana,2,3,3,3,2,2,4,4,2,1,2,WX,39.719444,-86.22183,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,53,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46979,1091488578,1,Indiana,3,4,4,4,3,4,3,5,4,1,2,WX,40.427588,-86.26918,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,52,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47303,EPO7R89X2T95D9T4M9,NA,Indiana,2,5,3,3,3,4,3,5,1,1,2,OS,40.221103,-85.37602,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,69,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46217,1316819144,1,Indiana,2,4,4,4,3,4,4,4,2,1,1,WX,39.668795,-86.1833,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,56,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46011,EPO7S4RTQWWGRYV4M9,NA,Indiana,3,3,4,3,4,3,4,4,3,1,2,OS,40.112913,-85.737,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,63,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46012,1284587731,1,Indiana,2,3,4,3,3,3,2,3,3,1,2,WX,40.132892,-85.65097,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,54,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46062,EPO7SFNFR4XQW2R4M4,NA,Indiana,1,3,4,3,3,3,2,4,2,2,2,OS,40.05,-86.03,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,71,3,0,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46001,EPO7Q2GDVBM34MJ4M1,NA,Indiana,2,3,3,2,2,3,3,2,3,1,2,OS,40.257082,-85.673,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,23,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46032,EPO7G3P7JYRWT654M1,NA,Indiana,1,3,3,3,3,3,3,3,3,1,2,WX,39.970241,-86.15416,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,37,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47424,EPO7R2HY5LLHD2X4M4,NA,Indiana,1,4,4,5,4,4,3,5,4,1,2,OS,39.021657,-86.90202,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,30,1,1,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46237,EPO7Q2NQ5C9X7DK4M5,NA,Indiana,2,3,3,3,2,3,3,4,2,1,2,OS,39.67859,-86.08634,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,72,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46032,EPO7FLT5H33XSLJ4M3,NA,Indiana,2,2,3,3,3,3,3,4,3,1,1,WX,39.970241,-86.15416,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,65,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46241,EPO7R5JKDP2RCV34M2,NA,Indiana,1,4,4,4,3,4,4,4,1,1,1,OS,39.736844,-86.25214,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,69,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46250,EPO7SDTS9M7Q9N84M2,NA,Indiana,2,3,4,3,4,3,3,4,3,1,2,OS,39.905689,-86.06733,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,62,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47308,EPO7QSL6NG3KF7R4M9,NA,Indiana,1,2,2,2,1,3,3,2,2,2,1,OS,40.227938,-85.396685,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,73,3,0,2,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46208,EPO7SF4VSY9T4BR4M4,NA,Indiana,2,3,2,3,2,3,3,3,2,1,1,OS,39.820708,-86.1713,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,26,1,1,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46260,EPO7QHY99FWTTXF4M5,NA,Indiana,2,3,2,2,2,3,3,3,2,1,1,OS,39.898107,-86.18232,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,58,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46260,1348433984,1,Indiana,2,3,3,3,3,3,3,3,2,1,2,WX,39.898107,-86.18232,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,78,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46268,EPO7MWQQXSS754P4M4,NA,Indiana,4,2,3,3,2,3,3,5,4,1,1,OS,39.897548,-86.22546,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,24,1,1,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46227,EPO7MK7K2LHG8BN4M1,NA,Indiana,3,3,3,3,2,4,3,4,3,2,3,OS,39.678495,-86.12973,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,20,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46074,EPO7MRZ99F7LNMD4M5,NA,Indiana,3,2,3,4,2,3,4,3,2,2,1,OS,40.041325,-86.15262,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,20,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46076,EPO7SJ2H2G6248Q4M7,NA,Indiana,2,3,2,2,2,2,3,3,3,1,2,OS,40.363776,-85.95074,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,37,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46229,EPO7SC3HM7WB4784M2,NA,Indiana,2,2,2,2,2,2,2,2,1,1,1,OS,39.795025,-85.97356,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,56,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46113,1372513863,1,Indiana,5,4,3,2,3,2,4,3,1,1,1,WX,39.631344,-86.31273,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,61,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47805,EPO7BMC9C29LXQW4M7,NA,Indiana,1,4,3,4,2,4,3,4,4,1,1,WX,39.535285,-87.35222,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,24,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46131,EPO7FZT2WZDRGXS4M2,NA,Indiana,2,5,5,5,4,3,4,4,4,4,4,WX,39.482105,-86.05043,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,31,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,47304,EPO7Q3DF8NK75934M0,NA,Indiana,2,3,3,4,3,4,3,3,3,1,2,OS,40.215398,-85.43636,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,59,2,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46037,EPO7FJMC7G9S9HH4M7,NA,Indiana,2,2,3,3,1,4,4,3,3,2,1,WX,39.96,-85.94,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,30,1,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46260,EPO7F6CBZG9SD7X4M8,NA,Indiana,1,3,3,3,2,4,3,4,2,1,1,WX,39.898107,-86.18232,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,0,72,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46176,EPO7SF33T9QHRH34M0,NA,Indiana,1,2,3,3,1,2,2,3,1,1,1,OS,39.523797,-85.77208,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,82,3,0,1,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
IND,46184,1256894824,1,Indiana,2,2,3,2,3,2,2,2,2,1,1,WX,39.557799,-86.08543,IND,-86.44511287,39.62129,CR,KIND,Indianapolis IN,Indianapolis,Indiana,IN,1,28,1,0,3,-0.766036578480442,-0.5867629086598394,1.6081623907854996,-0.5939661880580488,-0.5130928251706659,-0.6937211956634839,0.2079702778483299,-1.3861662208983214
