"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","five_days","three_days","two_days","one_day","zero_day","income","edu","nws_region","WW"
"7438496",22,1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Central Region",25.5882352941176
"62a8c00a-2452-5f0e-6845-94cac11de346",47,4,1,0,1,1,3,2,4,5,6,3,2,1,4,1,4,7,"Central Region",25.5882352941176
"4178169",27,2,1,0,1,6,3,1,2,5,4,4,4,1,5,2,2,6,"Central Region",25.5882352941176
"62a8dc1c-618e-bd41-75ad-9dfdeb1447f7",49,4,0,0,1,2,1,6,3,4,5,3,4,1,6,2,1,4,"Central Region",25.5882352941176
"7442972",18,1,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,4,3,4,1,"Central Region",25.5882352941176
"62a8bf99-6bb2-07b5-e2be-10b146c4616c",40,3,0,0,2,3,2,6,1,5,4,1,3,4,5,2,1,4,"Central Region",25.5882352941176
"62a8cb99-aa3d-7b90-ad28-554a144d63f3",70,6,0,0,4,NA,NA,NA,NA,NA,NA,4,3,2,1,1,2,6,"Central Region",25.5882352941176
"62a8e5fc-475a-510c-6947-8f23a9bff25f",54,4,0,0,1,2,6,5,1,3,4,6,4,4,2,2,1,1,"Central Region",25.5882352941176
"62a8cb46-79bf-56d0-9551-7a0ccb465724",25,2,0,0,2,6,1,2,5,3,4,3,4,6,2,2,1,4,"Central Region",25.5882352941176
"62a76953-e294-3263-3855-92a27a0c1ac6",67,6,0,0,2,4,3,2,1,6,5,1,3,4,6,3,1,7,"Central Region",25.5882352941176
"62a76dae-9744-b853-466f-3056687264b0",53,4,1,0,2,5,6,2,3,1,4,3,3,2,1,1,1,2,"Central Region",25.5882352941176
"62a8dab2-be05-71ee-73e9-2eea3b05bbc3",75,6,0,0,1,3,2,1,4,5,6,3,1,1,2,1,1,6,"Central Region",25.5882352941176
"62a8cea5-f9ad-c35d-160d-55311e56d48c",64,5,0,0,2,NA,NA,NA,NA,NA,NA,3,3,2,1,4,1,5,"Central Region",25.5882352941176
"62a76912-8ba3-f0b6-3bac-697e261350fb",61,5,1,0,4,4,2,3,1,5,6,4,3,3,4,4,2,7,"Central Region",25.5882352941176
"2483151",28,2,1,0,1,NA,NA,NA,NA,NA,NA,4,2,5,6,1,2,2,"Central Region",25.5882352941176
"62a8c616-54a8-e966-c62e-2159b0c9ee6e",49,4,0,0,1,1,3,5,4,2,6,1,1,1,1,1,3,5,"Central Region",25.5882352941176
"62a8d4dd-0f1b-04f0-6f89-e9b456596784",75,6,0,0,1,2,3,1,5,4,6,1,1,2,3,4,1,4,"Central Region",25.5882352941176
"62a8c276-696e-2e51-624a-b3c8c75736cd",53,4,0,0,1,5,4,2,1,3,6,4,4,3,2,5,2,4,"Central Region",25.5882352941176
"62a8d8de-37cc-b9bd-a809-07f5d0d70dd9",77,6,0,0,1,5,2,4,3,1,6,1,3,4,5,6,1,4,"Central Region",25.5882352941176
"62a8c158-cb47-4887-7cc1-9502db116a97",70,6,1,0,1,4,1,2,3,5,6,1,1,1,1,2,3,4,"Central Region",25.5882352941176
"7218214",26,2,1,0,1,6,5,4,2,1,3,3,1,4,1,2,1,2,"Central Region",25.5882352941176
"6808688",29,2,1,0,2,1,2,3,4,5,6,4,3,4,4,3,1,2,"Central Region",25.5882352941176
"62a76900-5ff6-f540-16a4-c47bc572a0da",57,5,0,0,1,NA,NA,NA,NA,NA,NA,1,4,3,3,4,2,2,"Central Region",25.5882352941176
"7328036",20,1,0,0,2,4,1,2,6,5,3,6,5,3,2,1,1,1,"Central Region",25.5882352941176
"6603192",48,4,1,0,1,1,6,5,4,2,3,3,5,4,3,4,1,2,"Central Region",51.9117647058824
"62a7687e-7ed4-29fe-7ede-803abbd31624",54,4,1,0,1,3,2,1,4,6,5,2,3,1,4,4,1,2,"Central Region",51.9117647058824
"62a8d84a-26e2-9501-ce14-ac8dd6edc98b",72,6,1,0,1,NA,NA,NA,NA,NA,NA,5,3,2,4,1,2,2,"Central Region",36.9117647058824
"4111131",39,3,1,1,2,1,4,3,2,5,6,4,1,5,6,5,1,1,"Central Region",36.9117647058824
"62a8f20a-410b-31d6-3aeb-59df0862ecf9",42,3,0,0,1,NA,NA,NA,NA,NA,NA,6,5,3,3,1,1,2,"Central Region",36.9117647058824
"62a768cb-e0e5-5d2c-f95e-de9ea61ad14f",54,4,0,0,2,3,1,5,2,6,4,1,4,4,2,3,1,4,"Central Region",36.9117647058824
"62a8c1d0-0b90-e4f3-b793-481321d7522d",64,5,0,1,1,3,1,4,2,5,6,2,3,4,6,5,1,5,"Central Region",24.8529411764706
"62a91d85-bf4c-d28b-d759-4b928399447f",38,3,0,0,1,4,5,6,2,3,1,2,5,1,2,4,1,2,"Central Region",24.8529411764706
"7090487",25,2,0,0,1,3,4,5,2,1,6,4,4,5,6,2,2,6,"Central Region",36.9117647058824
"62a76df2-f402-547b-5e52-c71151ae36cc",53,4,0,0,1,1,4,2,3,5,6,6,6,3,3,2,3,2,"Central Region",36.9117647058824
"62a76b32-5135-fe94-6cc4-84b8e60f0f72",57,5,0,1,1,NA,NA,NA,NA,NA,NA,3,3,2,4,1,1,2,"Central Region",36.9117647058824
"62a8bfc5-dc28-dbd6-c8ed-f1e17cecf025",64,5,1,0,1,1,2,4,3,5,6,3,1,2,4,5,2,7,"Central Region",36.9117647058824
"62a8bc30-81d1-e7e9-4163-f50c2404791c",80,6,0,0,1,2,3,6,4,1,5,5,2,4,1,3,1,2,"Central Region",36.9117647058824
"62a8c1f6-8cf8-a32b-2b28-779740f2eda3",20,1,0,0,1,3,2,5,1,4,6,3,4,1,5,6,1,2,"Central Region",36.9117647058824
"7456487",18,1,0,0,1,1,6,4,2,5,3,3,2,1,4,5,1,2,"Central Region",36.9117647058824
"62a8fd2c-f30f-39a0-605b-f55c03ec67f7",24,1,0,0,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,1,1,"Central Region",51.9117647058824
"3048015",35,3,1,0,1,3,4,1,2,5,6,2,1,3,4,5,1,2,"Central Region",51.9117647058824
"62a90f75-cd6d-c79b-5907-4cc889ea91e3",39,3,0,0,1,2,3,4,1,6,5,4,3,5,2,2,1,4,"Central Region",30.4411764705882
"62a8d485-9da0-4d19-95db-3029f578b072",63,5,0,0,1,4,3,6,2,1,5,3,5,5,6,6,1,2,"Central Region",30.4411764705882
"62a8d6c0-36d7-4576-a2f6-989b6b41c0d9",68,6,0,1,1,3,2,5,1,4,6,5,2,1,2,4,1,5,"Central Region",30.4411764705882
"62a8d81f-c6aa-1248-d65d-9174317cae68",48,4,0,0,1,2,4,6,1,3,5,6,1,3,4,2,1,2,"Central Region",30.4411764705882
"62a8da4d-3cf9-1b45-e35e-261779c7b9c6",65,6,1,0,1,1,1,1,1,1,1,1,1,2,NA,4,1,6,"Central Region",30.4411764705882
"62a76921-2d19-50a7-d7c7-2d9c0855a0a8",58,5,0,0,1,1,2,4,3,5,6,1,1,1,1,2,1,4,"Central Region",27.5
"7457285",26,2,1,0,1,5,4,1,2,6,3,2,3,4,1,6,2,4,"Central Region",27.5
"62a8d694-5050-fdcd-0047-2f379d57bdca",77,6,1,0,1,2,5,3,1,6,4,5,5,4,3,4,NA,2,"Central Region",27.5
"62a8d859-0066-b66b-cb3c-f0ff95b68ac7",77,6,0,0,1,2,5,1,3,4,6,3,3,1,4,5,1,7,"Central Region",27.6470588235294
"4254430",30,2,0,0,1,NA,NA,NA,NA,NA,NA,2,4,3,1,4,3,6,"Central Region",27.6470588235294
"7444773",18,1,1,0,1,1,5,4,2,3,6,1,3,4,5,6,2,2,"Central Region",30.4411764705882
"62a8c61c-16c1-ff57-e735-f621986b6769",65,6,0,0,1,3,1,2,5,6,4,2,3,2,1,4,1,1,"Central Region",27.6470588235294
"62a76d0d-28a3-9169-cbfa-69e06d608533",50,4,0,0,1,2,3,1,4,5,6,3,4,1,2,4,1,4,"Central Region",27.6470588235294
"62a8d794-f68d-d924-376e-f6599295661b",73,6,0,0,1,4,2,5,1,3,6,6,5,3,2,1,2,2,"Central Region",27.3529411764706
"62a8dcaf-be4a-4c78-59e5-1bc7dd1643dd",67,6,0,0,1,4,2,6,3,5,1,1,1,1,1,2,1,4,"Central Region",27.3529411764706
"7208650",22,1,0,0,1,2,3,4,6,5,1,1,3,4,5,6,1,4,"Central Region",27.3529411764706
"62a8c36b-b4f7-ac02-2df7-0110eb6e2e8c",67,6,0,0,1,1,2,3,4,6,5,3,3,2,2,4,1,3,"Central Region",27.3529411764706
"62a8d7af-f9e3-d37a-d4aa-aacae1468fe9",62,5,1,0,1,1,2,4,3,5,6,1,1,1,2,4,2,4,"Central Region",27.3529411764706
"6963603",33,2,1,0,2,NA,NA,NA,NA,NA,NA,2,2,3,3,1,2,6,"Central Region",27.3529411764706
"7443156",26,2,1,0,1,3,2,4,1,5,6,1,1,1,1,2,1,4,"Central Region",27.3529411764706
"62ab8a2f-9b18-6a6e-cf7c-980beafcd7e3",38,3,1,1,2,4,3,2,1,5,6,3,3,3,4,6,2,4,"Central Region",27.3529411764706
"3940003",38,3,1,0,4,3,2,5,1,4,6,1,4,2,5,3,2,4,"Central Region",27.3529411764706
"74iKacdq2Wooy9Li63aZZv",49,4,0,1,1,4,2,3,1,5,6,3,1,1,4,4,2,5,"Central Region",27.3529411764706
"7432879",19,1,1,0,4,NA,NA,NA,NA,NA,NA,1,3,4,4,2,2,2,"Central Region",27.3529411764706
"7452107",31,2,1,0,1,3,1,4,2,6,5,4,4,4,4,4,1,2,"Central Region",27.3529411764706
"7153209",20,1,0,0,1,2,3,5,1,4,6,3,2,1,4,5,1,4,"Central Region",36.7647058823529
"62a8c1f6-5277-14b7-244a-e465ddb6ca2f",20,1,0,0,1,2,5,6,3,1,4,3,4,4,1,2,1,4,"Central Region",36.7647058823529
"62a8d2fc-b9f1-5131-963b-0a547500dec8",77,6,1,0,1,1,3,5,6,2,4,5,4,5,1,4,4,5,"Central Region",36.7647058823529
"7447842",30,2,1,0,1,1,4,3,2,6,5,1,5,4,2,6,1,1,"Central Region",32.3529411764706
"7212997",21,1,0,0,1,1,3,4,2,5,6,2,3,4,1,5,1,2,"Central Region",36.7647058823529
"62a8e00c-db25-0c1a-6364-e041e518b748",74,6,1,1,1,NA,NA,NA,NA,NA,NA,3,3,3,4,4,1,7,"Central Region",36.7647058823529
"62a76d54-5a50-322a-5425-058d3ce2f7c2",76,6,0,0,1,1,3,2,5,4,6,3,1,1,1,1,2,4,"Central Region",32.3529411764706
"2927726",51,4,1,0,1,1,4,3,2,5,6,1,1,1,1,1,4,7,"Central Region",32.3529411764706
"5767444",40,3,1,0,1,NA,NA,NA,NA,NA,NA,1,4,5,2,3,4,6,"Central Region",32.3529411764706
"62a8e51a-2ab9-0798-e2d6-f302450fec44",61,5,0,0,1,2,1,3,4,5,6,3,2,1,1,4,4,4,"Central Region",32.3529411764706
"62a8e468-6def-4d5e-6296-6602cc35df77",58,5,1,0,7,5,3,1,2,4,6,3,2,1,4,5,1,5,"Central Region",32.3529411764706
"62a8d295-49bb-5522-5106-35e64df5907e",75,6,0,0,1,1,2,4,3,5,6,1,1,1,1,4,1,2,"Central Region",32.3529411764706
"62a76e49-46e6-a6a6-6f32-0f8a3dbabe3f",70,6,1,0,1,1,3,4,2,5,6,3,3,3,2,1,4,8,"Central Region",32.3529411764706
"7222242",27,2,1,0,1,1,2,3,4,5,6,3,3,1,4,2,1,4,"Central Region",32.3529411764706
"62a8f890-fba5-becf-2aaa-e7e8a2762f31",64,5,0,0,1,6,5,4,2,1,3,5,4,4,NA,6,4,4,"Central Region",33.5294117647059
"62a76dce-8b6c-b507-e0df-7e8fa46a4055",51,4,0,1,1,6,4,3,1,2,5,1,3,4,6,5,1,5,"Central Region",46.3235294117647
"62a8d75f-83b8-c06f-ff53-e7ef9f0b01a8",76,6,1,0,1,NA,NA,NA,NA,NA,NA,3,3,2,1,1,1,7,"Central Region",30.4411764705882
"62a76ddf-215f-3422-1215-67ef83ef6b96",58,5,0,0,1,1,3,4,6,2,5,5,3,5,1,2,1,3,"Central Region",32.0588235294118
"62a8dccc-1865-7a3e-5a64-fe14056eff72",67,6,0,0,1,1,3,5,6,2,4,1,2,4,5,5,2,3,"Central Region",32.0588235294118
"62a76c53-891b-dfcd-1c8c-974a90b82f53",63,5,0,0,1,3,2,6,1,4,5,1,3,4,4,4,1,7,"Central Region",34.7058823529412
"7411080",24,1,1,0,1,3,6,2,1,5,4,1,4,3,2,6,1,4,"Central Region",36.6176470588235
"62a8c856-78fa-08ef-1016-83e80f99e8a8",70,6,0,0,1,1,2,5,3,4,6,2,2,1,4,4,2,2,"Central Region",36.6176470588235
"62a8d7a8-4424-8399-58f9-550a88822da2",56,5,0,0,1,NA,NA,NA,NA,NA,NA,6,6,6,6,6,1,2,"Central Region",34.2647058823529
"62a76c54-5545-c862-ffbc-9af2500566b3",58,5,0,0,1,1,3,2,4,5,6,1,1,1,2,4,2,4,"Central Region",34.2647058823529
"62a91e4b-f8a3-a2ac-bcf2-f19a4bfbb134",30,2,0,0,1,3,1,5,2,4,6,1,3,4,2,6,2,5,"Western Region",71.6176470588235
"62a92e89-7782-81f6-bb95-8fc87947156d",56,5,1,0,1,1,4,3,2,6,5,6,NA,3,4,2,1,5,"Western Region",71.6176470588235
"62a8ddc8-c2a0-8d8f-5847-09dfa77bc613",68,6,0,0,1,1,3,2,4,5,6,3,3,2,1,4,1,6,"Western Region",85.5882352941177
"62a8dcda-faf7-bf06-2973-5982d1a73ebd",72,6,0,0,1,1,5,6,2,3,4,4,2,1,6,3,1,7,"Western Region",85.5882352941177
"2780283",34,2,1,0,1,NA,NA,NA,NA,NA,NA,2,3,5,2,3,2,6,"Central Region",26.9117647058824
"62a8d492-635b-cf6f-b81c-16a97b8ba99c",78,6,1,0,6,3,1,5,2,4,6,3,1,2,5,6,1,6,"Central Region",26.9117647058824
"62a76c2a-ce02-aaea-9dba-28fdb12f4d68",61,5,0,0,1,5,1,2,3,4,6,1,1,2,3,4,1,2,"Central Region",26.9117647058824
"7447796",19,1,1,0,1,4,2,3,1,5,6,2,4,5,3,1,4,4,"Central Region",26.9117647058824
"62a8d867-3faa-7b98-7733-a6b2720d92a2",57,5,0,0,1,NA,NA,NA,NA,NA,NA,3,4,4,5,6,2,6,"Central Region",26.9117647058824
"62a8e45d-bed5-52e2-64c6-dece6ac9fcb6",62,5,1,0,1,NA,NA,NA,NA,NA,NA,3,3,4,5,5,4,6,"Central Region",26.9117647058824
"2619010",50,4,1,0,2,6,3,4,1,2,5,5,6,2,1,3,1,5,"Central Region",26.9117647058824
"2774779",47,4,1,0,1,3,6,5,1,2,4,3,2,1,4,5,1,6,"Central Region",26.9117647058824
"5123390",58,5,1,0,1,1,2,5,4,3,6,1,2,2,3,4,2,4,"Central Region",26.9117647058824
"62a76d00-494e-f008-cfd0-ab126fc49213",65,6,1,0,1,1,4,3,2,5,6,4,4,4,4,4,3,6,"Central Region",26.9117647058824
"62a8dd68-bea0-6555-c79f-5dd7334efe4f",58,5,1,0,1,4,3,2,1,6,5,1,3,4,6,2,3,6,"Central Region",26.9117647058824
"2211850",34,2,1,0,4,3,4,1,2,5,6,5,1,3,4,2,3,6,"Central Region",26.9117647058824
"62a8e249-0127-a03d-df9f-b39b9023b9c4",63,5,0,0,1,2,4,1,3,5,6,3,3,1,2,4,1,2,"Central Region",26.9117647058824
"62a8bc78-4990-b386-7c87-4e36a4420501",49,4,0,0,1,1,6,2,3,5,4,3,4,4,6,6,2,7,"Central Region",26.9117647058824
"62a8d74f-65c8-3b8c-8142-03c2b6f4e8ea",55,5,0,0,2,5,6,3,4,1,2,4,3,4,3,3,1,2,"Central Region",26.9117647058824
"3741259",48,4,1,0,1,1,3,4,2,5,6,3,3,2,1,4,2,4,"Central Region",26.9117647058824
"62a8e1e4-51dd-5ca7-f5ec-f885c7bdba81",63,5,1,0,4,4,5,6,1,2,3,2,1,6,4,5,4,6,"Central Region",26.9117647058824
"62b3ffc0-b192-a3c9-7f32-1e0e4488b939",33,2,1,1,1,NA,NA,NA,NA,NA,NA,2,4,3,2,3,4,7,"Central Region",26.9117647058824
"62a8ee05-7061-2e48-fcef-9d0195b7c893",25,2,0,1,1,NA,NA,NA,NA,NA,NA,4,2,5,3,3,1,6,"Central Region",26.9117647058824
"62a8dc25-1385-b440-11c5-cec9330ccd6c",78,6,0,0,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,4,1,4,"Central Region",26.9117647058824
"62a8bfe6-a8cb-90c7-0b11-1fab8ef1a7d0",49,4,0,0,1,4,1,5,2,3,6,3,4,1,5,6,1,2,"Central Region",26.9117647058824
"62a8c126-2424-d758-c939-d97526f5c0a7",25,2,0,0,2,5,4,1,2,3,6,3,3,3,1,4,1,4,"Central Region",26.9117647058824
"6666247",42,3,1,0,1,3,5,4,1,2,6,4,3,1,2,6,3,7,"Central Region",26.9117647058824
"62a8d351-9d7a-2f0b-1655-db0f0cc3a296",72,6,1,0,1,3,2,1,4,5,6,2,3,1,2,4,2,6,"Central Region",26.9117647058824
"6999993",53,4,1,0,2,3,4,2,1,5,6,1,4,5,2,6,1,6,"Central Region",26.9117647058824
"62a8d9a2-850d-66be-f544-94821057a4ad",78,6,1,0,1,2,5,1,3,4,6,3,1,4,5,4,1,2,"Central Region",26.9117647058824
"3GYfeWPEG7D5aTaNIuecf5",30,2,0,1,1,4,2,6,1,5,3,3,1,6,1,4,2,3,"Central Region",26.9117647058824
"7447366",19,1,1,0,2,4,5,6,1,3,2,3,1,4,5,6,1,6,"Central Region",26.9117647058824
"5387144",40,3,1,0,1,1,2,3,4,5,6,3,3,3,2,1,3,3,"Central Region",26.9117647058824
"6368283",56,5,1,0,2,2,3,6,1,5,4,5,5,5,5,5,4,2,"Central Region",26.9117647058824
"5402888",28,2,1,0,1,1,4,2,3,5,6,3,3,3,2,2,1,6,"Central Region",26.9117647058824
"62a8c184-14a5-b77a-46f8-b58778daec9e",51,4,1,0,1,2,1,4,3,5,6,3,3,3,1,5,4,2,"Central Region",26.9117647058824
"62a769b6-8543-cc46-d3dd-55e503f6799d",71,6,0,0,1,1,3,5,4,2,6,3,3,1,4,6,3,6,"Central Region",26.9117647058824
"62a8dd90-65d0-b1b4-8097-ef0e8f040143",62,5,0,0,2,1,3,5,2,4,6,5,5,1,6,3,2,7,"Central Region",26.9117647058824
"62b4c79f-8722-3a1b-a1c6-ce8d3e42356c",37,3,0,1,1,3,2,4,1,5,6,4,2,5,1,6,1,6,"Central Region",26.9117647058824
"3844268",44,3,1,0,1,2,3,1,5,4,6,2,2,2,2,2,2,5,"Central Region",26.9117647058824
"62b5f12f-77ef-3e47-4e48-8595f2a29e91",27,2,0,1,1,NA,NA,NA,NA,NA,NA,1,3,4,4,6,1,4,"Central Region",26.9117647058824
"62a8da4e-8f12-5f84-3c18-535f066e19d9",34,2,0,0,2,NA,NA,NA,NA,NA,NA,3,2,4,5,6,1,4,"Central Region",26.9117647058824
"4mld206X2mtU5OwBX3IPmO",32,2,1,1,1,5,1,4,2,3,6,2,4,2,1,5,1,5,"Central Region",26.9117647058824
"7yfXJc45jpMIEcMQAphuj1",40,3,1,1,4,NA,NA,NA,NA,NA,NA,3,2,5,2,1,1,2,"Central Region",26.9117647058824
"20CSdDUBQuYbztseSjIcYC",32,2,0,1,1,3,5,4,1,2,6,1,2,3,4,5,1,1,"Central Region",26.9117647058824
"62a8bc5c-6d49-f4c6-f5fd-1002c9bd9aa6",55,5,1,0,1,3,4,1,2,5,6,1,2,3,4,5,1,4,"Central Region",26.9117647058824
"5NNoQdOu0iy590xqB2W9Ug",31,2,1,1,1,1,6,3,5,4,2,2,4,5,1,4,2,5,"Central Region",26.9117647058824
"7453416",22,1,1,1,1,4,3,5,1,2,6,3,4,5,1,6,2,4,"Central Region",26.9117647058824
"7099032",22,1,0,1,1,1,3,4,2,6,5,3,3,4,2,6,2,6,"Central Region",26.9117647058824
"62a910bf-87a8-19a0-d83d-686239373d0e",57,5,0,0,1,1,5,4,3,2,6,1,2,4,3,5,1,2,"Central Region",27.6470588235294
"62a8f406-54d6-1de5-53d2-3060dc951589",35,3,0,0,2,4,1,2,6,3,5,3,2,2,1,1,1,4,"Central Region",26.9117647058824
"62a76971-36aa-ac9c-85d8-7f067845dc69",73,6,0,0,1,1,2,4,3,5,6,3,3,3,1,4,2,4,"Central Region",27.6470588235294
"62a911e3-8ea2-d25c-252d-988f1171af39",60,5,0,0,1,1,6,2,3,4,5,2,2,2,2,2,1,4,"Central Region",22.7941176470588
"62a76936-d6fd-a5dd-a0be-1ef4e774bee5",67,6,0,0,1,6,2,1,3,5,4,3,3,3,3,6,1,5,"Central Region",22.7941176470588
"62a76c72-a868-b13d-5fbd-84988c4a41b5",73,6,0,0,1,1,4,3,2,5,6,1,1,2,4,4,2,2,"Central Region",22.7941176470588
"7341137",25,2,1,0,1,3,4,2,1,5,6,3,3,4,1,3,1,6,"Central Region",22.7941176470588
"62a8d734-7693-883b-b899-61af85364db4",45,4,1,0,1,2,1,3,4,5,6,2,1,4,3,2,2,6,"Central Region",22.7941176470588
"62a8d22c-e74f-8a7b-c78e-38f71c9a608f",68,6,0,1,1,4,3,6,1,2,5,5,3,2,1,4,1,4,"Central Region",22.7941176470588
"62a8ce06-214e-42c8-da82-ca134b10f693",73,6,0,0,1,2,4,3,1,5,6,3,1,5,1,6,1,4,"Central Region",22.5
"62a8bdae-c3ca-e8ed-6b68-6255e4e643a4",36,3,0,0,1,3,2,1,5,4,6,5,5,5,5,5,1,1,"Central Region",22.5
"6635211",38,3,1,0,1,2,1,3,4,5,6,2,3,4,1,6,1,2,"Central Region",22.5
"62a8d733-461a-64ac-243a-3e2069301e86",71,6,0,0,1,1,2,4,3,5,6,2,1,4,5,6,3,6,"Central Region",22.7941176470588
"62a8e552-97ae-88a0-4e1e-9897d7c9013e",30,2,0,0,1,NA,NA,NA,NA,NA,NA,2,1,4,5,2,2,6,"Central Region",18.6764705882353
"62a8d518-0ed6-e294-b0e4-2f7e31aad601",37,3,0,0,1,NA,NA,NA,NA,NA,NA,2,2,2,2,2,1,2,"Central Region",22.5
"5659513",43,3,1,0,1,2,6,1,3,4,5,5,4,4,5,3,2,6,"Central Region",22.5
"62a76854-e2f4-312d-d961-98d0eff39df0",54,4,1,0,2,NA,NA,NA,NA,NA,NA,1,3,4,2,2,3,6,"Central Region",22.5
"62a93af3-2d9d-c6b9-ebba-b17c9255b670",24,1,1,0,1,3,1,2,5,4,6,1,4,5,5,6,3,7,"Central Region",22.5
"7058571",30,2,1,1,1,6,1,5,4,2,3,2,3,4,5,6,2,4,"Central Region",22.5
"62a8e351-1237-af12-20dc-8be80043eac4",39,3,1,1,7,5,4,2,1,3,6,5,4,2,4,4,2,5,"Central Region",22.5
"62a8d883-edef-a8f0-39c5-f22d3fd28bef",58,5,0,0,1,1,6,2,4,3,5,4,2,1,1,1,2,4,"Central Region",22.5
"3734398",60,5,1,0,1,4,3,1,2,5,6,3,1,2,4,4,1,6,"Central Region",22.5
"62a8ca81-0b48-d23c-e7c6-e2289d14f2b3",41,3,0,0,1,NA,NA,NA,NA,NA,NA,5,6,6,6,6,1,5,"Central Region",22.5
"62a8d39f-1e3a-1cf8-95bf-834b0e54bb4f",71,6,0,0,2,2,3,1,4,5,6,1,3,5,6,3,1,4,"Central Region",22.5
"2775459",41,3,1,0,1,4,1,5,2,3,6,1,1,2,2,4,4,5,"Central Region",22.5
"7159637",26,2,0,0,1,2,4,3,1,6,5,3,3,3,1,1,2,6,"Central Region",22.5
"7298292",19,1,1,0,1,NA,NA,NA,NA,NA,NA,6,1,4,4,2,3,4,"Central Region",22.5
"62a768f3-6276-8b99-53a5-200c0a700ff5",51,4,0,0,1,NA,NA,NA,NA,NA,NA,4,4,1,4,2,1,3,"Central Region",22.5
"7456408",36,3,1,0,1,2,5,1,6,3,4,3,1,3,3,3,2,1,"Central Region",22.5
"62a8e49e-25f5-ce25-7627-ae16e91ca02c",33,2,1,0,1,2,4,6,3,1,5,2,3,4,1,NA,1,2,"Central Region",18.6764705882353
"62b5eea0-e1ff-4510-8c2c-9d8c3413f50d",35,3,0,1,1,1,3,4,2,5,6,3,1,2,5,2,3,5,"Central Region",23.2352941176471
"62a76e0d-7aea-654e-d3b2-f35226b8ae60",67,6,0,0,1,2,1,6,4,3,5,3,1,2,6,4,1,4,"Central Region",23.2352941176471
"7035681",33,2,1,0,1,1,3,2,4,5,6,3,1,2,4,5,1,6,"Central Region",23.2352941176471
"4093765",33,2,1,0,4,1,4,3,2,5,6,3,3,3,4,5,3,4,"Central Region",23.2352941176471
"62a8d629-615a-4393-463c-e5cdcc92fe8a",57,5,0,0,1,1,3,2,4,5,6,3,3,2,4,5,1,3,"Central Region",23.2352941176471
"62a8d842-d4db-aad5-c0a4-3bc8923fc39b",69,6,1,0,1,1,4,3,2,6,5,1,1,1,4,5,1,2,"Central Region",23.2352941176471
"62a8d947-e517-b392-3d6e-023b2c3cf009",24,1,0,0,1,1,2,3,4,6,5,6,5,4,6,1,2,2,"Central Region",22.6470588235294
"4838330",47,4,1,0,1,1,2,5,4,6,3,4,4,3,2,1,1,2,"Central Region",22.6470588235294
"62a8d3e4-aea5-db40-d3fd-644951c1c529",53,4,0,0,1,4,1,6,5,2,3,3,1,2,3,4,1,5,"Central Region",22.6470588235294
"62a8d4cf-6617-0595-5c15-98a204839907",26,2,0,0,2,NA,NA,NA,NA,NA,NA,1,4,6,2,5,1,4,"Central Region",22.5
"3WD2RlRpmmkyML81wCrMl0",53,4,1,1,1,3,4,1,2,5,6,4,4,4,4,4,1,6,"Central Region",22.5
"62a8d3aa-67a9-3fb5-acad-eb85653951cb",63,5,1,0,7,4,3,5,1,2,6,4,4,4,4,1,2,4,"Central Region",22.5
"7458936",41,3,1,0,1,2,3,1,6,5,4,4,5,1,6,3,2,6,"Central Region",23.2352941176471
"4773100",37,3,1,0,1,1,4,2,3,6,5,5,4,5,6,4,1,2,"Central Region",22.6470588235294
"3yEaFSnN9yO2zkXjrlq1lw",25,2,1,1,1,1,3,4,2,5,6,4,4,4,1,2,1,5,"Central Region",22.6470588235294
"62a8d9f6-0dd4-c66b-6676-366089574b6d",66,6,1,0,1,1,1,1,1,1,1,1,1,3,4,4,1,2,"Central Region",22.6470588235294
"7377616",32,2,1,1,1,1,5,4,3,2,6,1,3,5,6,3,1,2,"Central Region",22.6470588235294
"3197397",57,5,0,0,1,1,6,2,3,4,5,3,2,2,2,1,1,5,"Central Region",22.6470588235294
"5870427",25,2,1,0,1,1,5,4,2,3,6,3,5,4,2,6,1,2,"Central Region",21.3235294117647
"5073916",47,4,1,0,1,1,2,4,3,6,5,4,2,3,1,4,3,6,"Central Region",23.2352941176471
"62a8bc5b-53e8-99f6-1a39-7f00692c1688",60,5,0,0,1,NA,NA,NA,NA,NA,NA,2,2,2,1,1,3,6,"Central Region",23.2352941176471
"62a92c9a-e0ea-386e-b71f-da007c93b198",49,4,0,0,2,3,2,5,1,6,4,1,2,4,3,5,1,2,"Central Region",23.2352941176471
"62a8c1a5-65ce-2014-7611-8291e6cc0bed",55,5,1,0,1,1,4,3,2,6,5,3,3,4,3,4,1,7,"Central Region",23.2352941176471
"1280635",36,3,1,0,1,2,1,3,4,5,6,3,3,3,3,2,2,6,"Central Region",23.2352941176471
"62a8d700-6416-dca5-e88e-dad0ab689c9d",67,6,0,0,1,3,1,2,5,4,6,4,4,4,NA,6,1,6,"Central Region",23.2352941176471
"7291423",19,1,0,0,1,2,1,4,3,5,6,1,3,3,4,4,3,4,"Central Region",23.2352941176471
