"p_id","age","age_group","gend","hisp","race","forcast_loc","forcast_time","forcast_prob","forcast_sev","forcast_impact","forcast_safe","three_days","one_day","four_hours","sixty_min","fifteen_min","income","edu","nws_region","WX"
"60c8c05b-ffcf-cac5-e1c1-25801825031c",65,6,1,0,1,1,2,3,4,6,5,4,4,4,4,4,1,2,"Eastern Region",54.1176470588235
"60c8c08e-354a-dd7c-3037-29e64f1f6638",47,4,1,0,1,2,3,1,4,5,6,3,2,4,1,5,2,4,"Eastern Region",54.1176470588235
"60c8cdb0-3528-e82c-822f-4900688d0ae8",20,1,1,0,1,1,3,2,5,4,6,1,2,4,5,6,1,2,"Eastern Region",37.6470588235294
"60c8c7ba-e25f-5e81-88fa-183277b68a35",40,3,1,0,1,NA,NA,NA,NA,NA,NA,3,4,5,4,3,1,2,"Eastern Region",37.6470588235294
"60c90fd8-8e7f-00e8-63e2-582854da2fa9",56,5,1,0,1,2,1,6,3,4,5,6,1,3,2,4,1,2,"Eastern Region",37.6470588235294
"60c2245f-245b-edca-4383-c151f0418960",46,4,0,1,1,1,5,4,6,2,3,3,4,2,4,5,1,2,"Eastern Region",37.6470588235294
"60c8d5e8-2ce2-292e-408c-40c8f6d710a7",73,6,1,0,1,1,2,5,3,4,6,4,1,5,6,3,1,6,"Eastern Region",37.6470588235294
"60c0cf5f-4369-2fd6-147f-6143e1575334",71,6,1,0,1,3,2,4,1,6,5,3,3,4,3,1,3,6,"Eastern Region",54.1176470588235
"60c0ce99-2fac-3e1b-bfc9-7aa9c5365b48",75,6,0,0,1,1,3,2,4,5,6,3,3,4,1,1,1,2,"Eastern Region",42.5
"60c8c0c6-1d10-3a46-e182-99f55660ca29",28,2,1,0,1,NA,NA,NA,NA,NA,NA,2,1,1,1,4,2,2,"Eastern Region",42.5
"60c942f7-1df7-949d-5401-35cfa41b8c06",33,2,1,0,1,NA,NA,NA,NA,NA,NA,1,2,3,4,5,1,2,"Eastern Region",54.1176470588235
"60c77226-509b-c6f4-b101-34ad79b7cd90",27,2,0,0,2,1,3,5,2,6,4,4,3,3,3,3,1,4,"Eastern Region",54.4117647058824
"60c774dd-4639-7e48-8729-c72cc27bec8d",28,2,0,0,2,NA,NA,NA,NA,NA,NA,5,3,4,3,4,1,5,"Eastern Region",54.4117647058824
"60c931cb-c207-3ed4-e0c0-3ca283bcbd6d",62,5,1,0,1,5,2,3,1,6,4,4,4,4,2,3,1,4,"Eastern Region",54.4117647058824
"60c8d812-1d4e-21b8-b88f-5f1762dc8b35",68,6,1,0,1,1,3,2,4,5,6,2,1,4,4,6,1,3,"Eastern Region",54.4117647058824
"60c7c3eb-cda8-d8bc-b8c9-7a1900db1d1c",45,4,1,0,2,2,3,1,4,6,5,3,4,2,1,1,2,4,"Eastern Region",54.4117647058824
"60c8d49c-8eeb-5ab8-65be-4c3f4c51aa98",85,6,1,0,1,2,5,3,1,4,6,1,5,5,5,6,2,8,"Eastern Region",54.4117647058824
"60c196c9-1fc0-86d3-d6fb-975c428b5853",35,3,1,1,1,2,1,6,4,5,3,2,1,4,5,6,2,3,"Eastern Region",54.4117647058824
"60c8c62d-5309-05b0-1c82-1d76ef52031b",70,6,1,0,1,6,4,2,1,3,5,1,2,6,3,4,1,4,"Eastern Region",54.4117647058824
"60c4559b-02b1-95fd-3dc3-165d923204b9",29,2,1,0,1,NA,NA,NA,NA,NA,NA,4,5,5,3,1,2,6,"Eastern Region",54.4117647058824
"60c0d05c-5e67-f77e-6f73-e7a0949a4f74",85,6,0,0,1,2,1,4,3,6,5,3,4,5,6,1,1,5,"Eastern Region",54.4117647058824
"60c8011d-7a4c-4234-1d17-f495d5799a1d",42,3,0,0,1,1,2,3,6,5,4,3,2,1,3,4,3,6,"Eastern Region",54.4117647058824
"60c772f0-c652-6975-97bc-07cf20990e3b",66,6,0,0,2,1,2,3,5,6,4,3,1,2,6,5,1,6,"Eastern Region",54.4117647058824
"60c7b751-1c41-2af5-d017-36e0c2f4f160",40,3,0,0,2,2,5,4,1,3,6,2,5,2,4,6,2,5,"Eastern Region",54.4117647058824
"60c39f40-03de-d473-8c3c-3cee1a2b3f19",30,2,1,1,1,2,5,6,1,3,4,3,6,4,4,6,1,8,"Eastern Region",54.4117647058824
"60c775ee-f9be-cdb9-398e-6bffb40c51cf",40,3,0,0,2,NA,NA,NA,NA,NA,NA,4,4,3,4,3,1,1,"Eastern Region",49.4117647058824
"60c8c1c8-40f9-8276-7015-19ffd6d9b842",67,6,1,0,1,1,3,2,4,5,6,1,4,5,6,5,3,5,"Eastern Region",54.4117647058824
"60c90372-351d-75fd-718d-51630e1d856f",32,2,1,0,1,1,3,2,4,5,6,3,1,5,6,6,2,7,"Western Region",61.3235294117647
"60c79710-c728-9e89-1a9b-d44812ec8b05",70,6,0,0,2,3,2,6,1,4,5,3,4,6,1,1,1,2,"Eastern Region",61.3235294117647
"60c8f93a-619c-160d-65c0-2a686f8ac0ab",60,5,1,0,1,1,4,3,2,5,6,3,4,1,1,5,1,4,"Eastern Region",61.3235294117647
"60c8db1e-affa-8105-9928-18c43c3bb528",32,2,0,0,1,1,2,3,4,5,6,3,1,4,5,6,2,1,"Eastern Region",61.3235294117647
"60c76be7-0efb-973f-a21b-afce628681d1",54,4,0,0,2,2,4,3,5,6,1,1,1,1,1,1,1,1,"Eastern Region",61.3235294117647
"60c8e985-7d45-c9cf-48e3-2d4cab0eb871",48,4,1,0,1,3,4,5,1,2,6,1,4,1,5,6,1,2,"Eastern Region",54.4117647058824
"60c658c9-6aee-44b7-3524-ad5811d2b00c",40,3,0,1,1,6,5,3,1,2,4,2,4,2,4,5,2,6,"Eastern Region",54.4117647058824
"60c36f90-226a-eda5-3e81-98866442d508",30,2,0,1,7,3,5,6,1,4,2,6,3,1,4,4,1,4,"Eastern Region",54.4117647058824
"60c8e158-7428-fca2-b7ef-a775c5461d6b",36,3,1,0,1,1,2,6,3,4,5,4,5,5,5,5,1,2,"Eastern Region",54.4117647058824
"60c7cc61-cca2-f3dd-9a26-46321e4f5665",52,4,1,0,2,1,5,4,6,2,3,2,3,4,5,6,1,6,"Eastern Region",33.3823529411765
"60c0d01e-70d6-e9a1-faa6-48c7338a5f4d",25,2,0,0,3,3,4,2,1,5,6,6,1,5,3,6,2,1,"Eastern Region",54.4117647058824
"60c537dd-e8c2-444c-a416-6c23dddfb6c2",65,6,1,0,1,2,1,4,6,5,3,3,3,3,3,1,2,4,"Eastern Region",33.3823529411765
"60c8caa7-8ebf-ae17-2156-002d43d0b58d",46,4,1,0,1,5,1,3,2,6,4,3,1,4,5,6,1,3,"Eastern Region",33.3823529411765
"60c90385-c79f-a45c-1e6b-7f38d4e7d2aa",21,1,1,0,1,1,2,4,3,5,6,3,4,1,5,6,1,5,"Eastern Region",27.9411764705882
"60c76c55-5fc9-3481-39f4-052996ff8064",30,2,0,0,2,3,2,1,5,4,6,3,5,3,4,6,1,6,"Eastern Region",61.3235294117647
"60c0cefb-e7d8-3ca6-7f46-82ca1fc9a951",72,6,0,0,1,2,3,1,4,6,5,5,2,1,4,6,1,4,"Eastern Region",61.3235294117647
"60c0ce80-5e28-f726-de19-dc09e37d2737",63,5,0,0,1,2,1,3,4,5,6,1,1,1,2,3,1,5,"Eastern Region",61.3235294117647
"60c80c4f-3691-bb7a-1ec4-a71e0d701a66",30,2,0,0,1,4,5,6,3,2,1,3,1,4,6,6,2,7,"Eastern Region",61.3235294117647
"60c0d0e2-1245-31f6-038e-a245d5121458",72,6,0,0,1,5,1,2,3,4,6,1,1,1,1,1,1,6,"Eastern Region",61.3235294117647
"60c93c03-18fb-e0fe-6dc8-a8bf57be5a8e",36,3,1,0,1,NA,NA,NA,NA,NA,NA,4,5,3,4,5,1,4,"Eastern Region",61.3235294117647
"60c7e313-74e8-f5cb-89c0-aaadd8a54261",75,6,1,0,1,4,6,2,1,3,5,3,2,1,1,1,1,4,"Eastern Region",61.3235294117647
"60c7914e-0798-dd12-c348-f8683dfa8fcf",18,1,0,0,2,1,2,6,4,3,5,2,2,3,5,1,2,2,"Eastern Region",61.3235294117647
"60c17a40-048a-0332-a0ef-c304d1b71098",28,2,0,1,3,1,4,3,2,6,5,3,1,4,6,5,1,2,"Eastern Region",45.1470588235294
"60c8c3c7-cdb2-1e66-b9ee-26a0375365e7",34,2,1,0,1,1,6,2,5,4,3,2,4,1,6,5,2,5,"Eastern Region",45.1470588235294
"60c79734-bdd0-f975-6f11-f4b9878301d0",57,5,0,0,2,2,1,3,4,6,5,3,1,4,4,6,1,2,"Eastern Region",45.1470588235294
"60c36d34-fa4e-7db1-1f58-b17a77297569",36,3,0,0,2,1,2,5,3,4,6,6,4,1,1,1,2,5,"Eastern Region",45.1470588235294
"60c79da2-1ce8-0577-8897-6779d3d7bd23",28,2,0,0,2,4,5,3,2,1,6,4,3,6,6,6,1,4,"Eastern Region",61.3235294117647
"60c778fc-d20f-ebc3-f090-9e509d93de85",26,2,0,0,2,1,5,6,2,3,4,4,3,4,NA,NA,1,4,"Eastern Region",61.3235294117647
"60c0ce8b-39ae-37bb-3457-c487d1638251",59,5,0,0,1,1,2,6,3,4,5,4,2,1,5,1,3,7,"Eastern Region",37.6470588235294
"60c8e700-9c4e-f91d-ab88-a7c2163c68b2",73,6,1,0,1,1,2,6,3,4,5,3,2,1,4,6,4,8,"Eastern Region",37.6470588235294
"60c8fffd-a6d9-66eb-7b89-c572795f6efa",36,3,1,0,1,NA,NA,NA,NA,NA,NA,1,1,2,6,6,1,7,"Eastern Region",37.6470588235294
"60c8c44d-7eed-f9ec-6625-3a965671b209",47,4,1,0,1,1,4,2,5,3,6,3,4,1,5,6,3,8,"Eastern Region",37.6470588235294
"60c76bd3-8e29-77a9-13b3-f7b1c4ff87c4",26,2,0,0,2,NA,NA,NA,NA,NA,NA,5,6,6,6,1,2,2,"Eastern Region",45.1470588235294
"60c0ce8d-960a-bafa-58bd-423c7a31f720",49,4,0,0,1,2,3,1,4,6,5,4,4,5,3,3,1,5,"Eastern Region",33.3823529411765
"60c8cac5-08f0-afdc-8ade-ce477eea7565",59,5,1,0,1,NA,NA,NA,NA,NA,NA,3,3,3,3,3,1,5,"Eastern Region",33.3823529411765
"60c0ce81-7be3-e2e1-856d-de28b8a0a06a",30,2,0,0,1,5,3,2,4,1,6,3,3,4,5,6,1,2,"Eastern Region",61.3235294117647
"60c8e518-a194-ef43-b4c8-ac0bc800152c",61,5,1,0,1,1,2,6,5,4,3,3,3,1,1,6,1,1,"Eastern Region",61.3235294117647
"60c0cedb-4ce6-d7ab-b909-e84f4204616e",46,4,0,0,1,4,2,6,3,1,5,1,1,1,1,2,2,3,"Eastern Region",61.3235294117647
"60c76c23-b125-3d02-96e4-c5dfcd98c352",36,3,0,0,4,5,4,3,1,2,6,1,2,4,6,6,2,7,"Eastern Region",61.3235294117647
"60c0d125-46bd-a9aa-1f92-7ea5fc503862",69,6,0,0,1,1,2,5,3,4,6,1,2,4,5,1,1,5,"Eastern Region",61.3235294117647
"60c936ee-402e-f9ed-359d-b57803fb53e4",50,4,1,0,1,1,1,1,1,1,1,3,3,3,3,1,2,4,"Eastern Region",61.3235294117647
"60c0ce9c-4d6b-7ae0-dcb3-9386b95bed03",59,5,0,0,1,1,3,4,2,5,6,1,1,1,1,1,1,4,"Eastern Region",61.3235294117647
"60c7ccb5-7b49-ca15-d9b2-0fbaf4354619",20,1,0,0,1,2,6,5,4,1,3,3,4,6,NA,5,1,2,"Eastern Region",61.3235294117647
"60c8c231-bf55-83a1-0e22-c79d22220ad3",72,6,1,0,1,3,1,4,2,5,6,3,3,4,5,6,1,6,"Eastern Region",61.3235294117647
"60c0ce8e-79eb-0cd3-0180-20d76e603ed9",72,6,0,0,1,1,3,4,6,5,2,1,2,5,6,6,2,7,"Eastern Region",45.1470588235294
"60c76be6-d556-d001-81a7-cd1d28732467",20,1,0,0,2,1,3,2,4,5,6,1,2,2,4,5,4,6,"Eastern Region",45.1470588235294
"60c8cae8-23c9-60ba-8a2b-5bbf2cf7285a",36,3,1,0,1,NA,NA,NA,NA,NA,NA,3,2,2,1,2,1,7,"Eastern Region",37.6470588235294
"60c90899-6eca-04e0-47b6-10500017a9d9",42,3,1,0,1,NA,NA,NA,NA,NA,NA,4,4,2,3,3,3,7,"Southern Region",64.5588235294118
"60c9055c-1fab-8041-2147-ba51ddd8e94f",47,4,1,0,1,2,1,3,4,6,5,1,2,1,4,6,1,4,"Southern Region",64.5588235294118
"60c7771f-93a6-7a06-a5c0-fe57c5dedcb0",62,5,0,0,2,2,1,3,5,6,4,2,3,4,5,6,2,7,"Southern Region",64.5588235294118
"60c94a2b-640f-cf0d-aa8a-dcf2b6b0b4ad",32,2,1,0,1,6,4,3,1,2,5,3,4,4,4,4,1,2,"Southern Region",64.5588235294118
"60c8f93e-1d2d-a7fb-4108-ef28d8715ead",49,4,1,0,1,2,3,4,1,5,6,3,4,1,4,5,2,2,"Southern Region",64.5588235294118
"60c7c91f-3adf-c262-dd1e-435c9f07591f",72,6,1,0,2,2,3,1,4,5,6,5,4,3,1,2,2,6,"Southern Region",64.5588235294118
"60c844f6-353d-e2f0-964d-0ba690a6f4c7",20,1,0,0,1,NA,NA,NA,NA,NA,NA,2,3,3,4,4,2,4,"Central Region",64.5588235294118
"60c0ce64-bd00-3a30-7e5d-deba35184a6e",79,6,0,0,1,2,3,6,1,4,5,3,4,1,4,6,2,6,"Southern Region",64.5588235294118
"60c8e80e-69a5-407c-9d0e-4319f6b7172a",70,6,1,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,5,"Southern Region",64.5588235294118
"60c7a20a-744c-b05a-da8b-40d04b149089",28,2,0,0,2,NA,NA,NA,NA,NA,NA,3,3,3,5,3,4,4,"Southern Region",64.5588235294118
"60c78b99-e082-8a05-b744-5ce0f87b4444",28,2,0,0,2,2,4,3,1,5,6,1,4,3,6,6,1,5,"Southern Region",64.5588235294118
"60c7907e-6a3c-3ccc-bd61-9d43d28dc516",30,2,0,0,2,NA,NA,NA,NA,NA,NA,3,4,4,3,4,2,5,"Southern Region",64.5588235294118
"60c8ffb3-cac4-205f-b92e-6f4f78eca9ba",43,3,1,0,1,4,3,6,5,1,2,6,3,NA,3,1,3,7,"Southern Region",64.5588235294118
"60c7c9f3-9033-5aa8-d808-998672252cca",55,5,0,0,2,3,2,1,4,6,5,3,2,1,4,1,3,4,"Southern Region",64.5588235294118
"60c77678-69a3-fe64-7e48-728cf526e56f",24,1,0,0,2,1,2,5,3,6,4,1,2,3,4,5,1,2,"Southern Region",64.5588235294118
"60c23a07-ea13-2c05-5d93-3907c7adfc92",25,2,0,0,2,NA,NA,NA,NA,NA,NA,4,5,3,NA,3,2,6,"Southern Region",64.5588235294118
"60c76bde-a886-1173-ce3c-80e5a673208f",30,2,0,0,2,3,1,5,4,2,6,3,1,2,4,6,1,2,"Southern Region",64.5588235294118
"60c76b9b-cbf9-9de9-601b-2e19dda04ff9",20,1,1,0,2,6,1,3,2,5,4,6,3,5,3,5,2,2,"Southern Region",64.5588235294118
"60c779d5-b5a6-aabd-f29e-08e75e29ae0e",40,3,0,0,2,2,3,4,1,6,5,1,3,1,2,4,1,5,"Southern Region",64.5588235294118
"60c0d34b-0395-1a14-3fc6-8dc2f898f948",41,3,1,1,1,2,3,1,6,5,4,1,1,1,1,1,3,7,"Southern Region",64.5588235294118
"60c76ca6-6890-89f5-6d4b-25951f74d9aa",37,3,0,0,2,3,2,5,4,6,1,4,4,1,2,1,2,4,"Southern Region",64.5588235294118
"60c7c902-8a1f-6956-b5f1-6e4c7bd864a9",19,1,0,0,2,4,3,1,2,6,5,2,1,4,3,5,1,2,"Southern Region",64.5588235294118
"60c0d22d-a070-85a6-a7b2-d156d9664ec7",52,4,1,0,2,4,6,1,3,5,2,4,4,6,6,6,3,2,"Southern Region",64.5588235294118
"60c8c05c-d661-a15f-4f09-082a7dbeb1ef",31,2,1,0,1,1,3,2,4,5,6,3,3,1,4,5,1,1,"Southern Region",64.5588235294118
"60c0ce95-33cb-a590-7cda-70a1a4267496",66,6,0,0,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,"Southern Region",64.5588235294118
"60c76c28-462f-d3f0-e55d-03715fce8674",34,2,0,0,2,1,2,3,4,6,5,1,2,6,4,6,1,2,"Southern Region",45.1470588235294
"60c8e5bc-d037-5a0c-7aa8-67c59b3cd0d5",28,2,1,0,1,3,4,1,2,5,6,3,1,2,5,6,1,2,"Southern Region",45.1470588235294
"60c0ce71-b30b-9ab0-c8f2-c9adf860eefa",63,5,0,1,1,4,2,1,3,6,5,5,1,2,6,2,1,2,"Southern Region",64.5588235294118
"60c77cda-0b1b-1d39-908b-4c7d957c5e29",21,1,0,0,2,NA,NA,NA,NA,NA,NA,2,2,3,3,4,1,6,"Southern Region",64.5588235294118
"60c939c9-dd88-e2dd-6527-6b7a633fe841",41,3,1,0,1,1,3,4,6,5,2,3,1,1,6,6,1,2,"Southern Region",64.5588235294118
"60c8c44a-ba86-7a0a-599d-97d0717879b7",35,3,1,0,1,2,4,1,3,6,5,3,1,2,4,6,1,3,"Southern Region",37.6470588235294
"60c371ba-6ccb-e391-8f23-7fee8fb04314",40,3,0,1,6,1,2,3,5,6,4,3,1,2,6,5,1,4,"Southern Region",62.3529411764706
"60c39bc7-19be-cb7e-1382-afe217cf5fbb",48,4,0,1,2,2,1,5,4,6,3,1,1,1,1,1,2,2,"Southern Region",62.3529411764706
"60c7b348-ce69-fadf-23e3-e539b9bfa77a",69,6,0,0,2,2,3,6,1,4,5,1,3,5,4,6,1,6,"Southern Region",62.3529411764706
"60c79020-40d6-f9ff-7715-33702058bedf",32,2,1,0,2,6,3,1,2,5,4,4,3,3,2,4,1,2,"Southern Region",62.3529411764706
"60c7724d-7c71-04e1-02db-c7ff8648c38d",33,2,0,0,2,4,2,6,1,5,3,4,4,4,3,2,1,2,"Southern Region",62.3529411764706
"60c34cf2-e3ad-3cc8-c7f1-158c12aee6d3",21,1,0,1,7,1,2,6,3,5,4,1,5,2,4,6,1,5,"Southern Region",64.5588235294118
"60c8c449-bdcd-24f4-b8bb-8062df42660b",61,5,1,0,1,3,1,2,4,5,6,2,2,4,5,5,1,6,"Southern Region",64.5588235294118
"60c8eef2-8859-9133-44b7-38dff8ba020b",33,2,1,0,1,1,3,4,2,6,5,3,1,4,6,5,1,2,"Southern Region",60.1470588235294
"60c8d480-88fb-f201-9a87-f84c2d048ba2",61,5,1,0,1,6,2,3,1,5,4,4,4,3,4,4,1,2,"Southern Region",60.1470588235294
"60c7738a-da48-d6b4-538b-540e607439b4",58,5,1,0,2,4,2,1,3,5,6,4,1,4,1,2,1,2,"Southern Region",60.1470588235294
"60c8ddf5-2a77-9ac9-4d9d-56cb1e7079ab",65,6,1,0,1,1,2,6,3,5,4,3,2,4,1,4,2,4,"Southern Region",60.1470588235294
"60c8c0e7-352b-2ba0-f2b0-acada8dfc6ee",59,5,1,0,1,2,5,4,1,3,6,3,1,4,1,1,1,2,"Southern Region",60.1470588235294
"60c0d334-66eb-a323-f512-f66222c78693",68,6,0,0,1,2,1,5,3,6,4,1,2,1,6,6,1,2,"Southern Region",36.3235294117647
"60c8e48f-9c3d-dcb4-73df-1a4237f3a1fb",71,6,1,0,1,5,2,1,4,3,6,5,1,5,4,6,1,6,"Southern Region",36.3235294117647
"60c6d352-1d38-f16c-febe-71faddcf60f1",18,1,0,0,2,NA,NA,NA,NA,NA,NA,3,4,4,3,3,2,2,"Southern Region",60.1470588235294
"60c3762d-4ebf-5dc8-b2d1-a8783339b0f7",30,2,0,1,6,NA,NA,NA,NA,NA,NA,1,2,4,5,6,2,6,"Southern Region",60.1470588235294
"60c2c0fb-d70d-f1e6-2d54-c0ebd01c7036",78,6,0,1,7,2,3,1,4,6,5,1,1,5,1,NA,1,8,"Southern Region",60.1470588235294
"60c8c18c-a7e7-d884-dc09-c4c94fd02044",73,6,1,0,1,5,4,2,3,1,6,3,2,5,3,3,1,6,"Southern Region",60.1470588235294
"60c502c0-3cac-02cc-a348-7161ec6ec11a",48,4,1,1,1,NA,NA,NA,NA,NA,NA,1,1,4,1,1,1,5,"Southern Region",60.1470588235294
"60c8f1e4-33aa-a950-37cf-2a1e28a2b6a1",20,1,1,0,1,4,6,5,1,3,2,5,4,6,6,4,2,4,"Southern Region",60.1470588235294
"60c0ced5-1b10-7bd7-5e97-f6a3795f7641",76,6,0,0,1,1,4,3,2,6,5,3,1,2,4,6,2,6,"Southern Region",60.1470588235294
"60c76bce-6dcc-8f72-3526-7b83541704c2",62,5,1,0,2,NA,NA,NA,NA,NA,NA,6,6,6,6,6,1,5,"Southern Region",62.3529411764706
"60c8fff5-d9c8-bbee-6d26-0a88c31b861b",30,2,1,0,1,2,4,5,1,3,6,1,5,4,6,6,NA,3,"Southern Region",62.3529411764706
"60c582b0-a3ec-e1a9-ee72-8a5a05d3251c",36,3,1,1,1,NA,NA,NA,NA,NA,NA,3,5,2,6,6,1,1,"Southern Region",62.3529411764706
"60c7b0e1-a765-e2e5-a45d-3e83cade80ad",56,5,0,0,2,1,5,6,2,3,4,1,NA,NA,NA,NA,1,5,"Southern Region",62.3529411764706
"60c376c8-8bd0-bead-70b7-4c4cdf27c684",34,2,0,1,7,2,1,3,6,5,4,2,3,4,4,6,2,5,"Southern Region",62.3529411764706
"60c8bfea-c6a1-292c-ff22-f6be7a7539e9",45,4,1,0,1,NA,NA,NA,NA,NA,NA,1,3,3,2,5,2,6,"Southern Region",53.2352941176471
"60c5b80a-897e-9155-9221-ec8078b33c98",41,3,1,0,1,1,3,2,5,4,6,1,1,2,4,4,2,6,"Southern Region",NA
"60c8e881-f70b-762e-75aa-aeee08a98828",73,6,1,0,1,1,3,2,4,5,6,3,4,5,4,6,2,4,"Southern Region",53.2352941176471
"60c79eda-3cd0-e8c2-79ed-7008df176941",30,2,0,0,2,3,4,6,2,1,5,4,1,6,4,6,1,2,"Southern Region",53.2352941176471
"60c0cdeb-acd7-7dc2-0c75-abdfe646e15f",63,5,0,0,1,3,2,1,5,4,6,3,1,2,4,6,1,4,"Southern Region",60.1470588235294
"60c0ceb6-4be6-2690-0d7e-ad5527578b47",68,6,0,0,1,1,2,6,4,5,3,2,2,1,5,6,4,6,"Southern Region",36.3235294117647
"60c39058-63e6-8fa5-b8f5-3b78e8316743",86,6,1,0,1,6,5,4,3,1,2,1,5,6,1,6,1,1,"Southern Region",36.3235294117647
"60c77600-0010-438a-8571-3afb4b7808a4",37,3,1,0,2,2,3,1,5,6,4,4,5,5,6,4,2,6,"Southern Region",36.3235294117647
"60c8d8fb-9573-2a6a-929b-ffdcb4e47124",63,5,1,0,1,1,3,2,4,6,5,4,5,4,1,2,2,6,"Southern Region",36.3235294117647
"60c3a424-f152-9a60-a1ac-c97d20f97ee6",65,6,1,1,1,NA,NA,NA,NA,NA,NA,4,1,1,1,1,4,6,"Southern Region",36.3235294117647
"60c900f4-d967-5d8d-3730-238afe3c44ad",25,2,1,0,1,4,1,3,2,6,5,3,3,1,1,1,1,2,"Southern Region",36.3235294117647
"60c8d7ab-a047-c6bc-6b20-55b82a584370",46,4,1,0,1,2,5,4,1,3,6,5,1,1,2,3,2,7,"Southern Region",36.3235294117647
"60c18708-b5f8-528f-43e1-dea65d274292",45,4,0,1,1,2,4,6,1,5,3,3,4,6,4,6,3,5,"Southern Region",36.3235294117647
"60c2ff99-ad94-092f-ed48-7a79797c64fb",25,2,0,1,1,1,2,5,6,4,3,3,2,5,4,2,1,2,"Southern Region",36.3235294117647
"60c36b2a-ec24-cc28-ea71-6d34635da77e",33,2,0,1,7,NA,NA,NA,NA,NA,NA,1,6,4,5,2,2,6,"Southern Region",36.3235294117647
"60c60698-af06-e35f-4efe-03917d075662",69,6,1,1,1,1,2,3,4,5,6,2,1,5,6,6,4,6,"Southern Region",36.3235294117647
"60c76ce4-12cd-f6ab-bc90-a096afca6dc1",62,5,0,0,2,4,1,6,2,3,5,4,1,2,6,5,4,5,"Southern Region",36.3235294117647
"60c63cd1-2953-d332-1cea-eddc96626226",82,6,1,1,1,6,1,2,3,4,5,1,1,1,1,3,3,7,"Southern Region",36.3235294117647
"60c7ac8b-9f36-8471-b88a-1bb09c414b0b",22,1,1,0,2,4,6,2,5,3,1,3,6,5,4,6,1,4,"Southern Region",36.3235294117647
"60c81338-fe2e-46b1-b19e-93b3d218c6e8",49,4,0,0,1,4,1,6,3,2,5,6,3,5,6,4,3,7,"Southern Region",36.3235294117647
"60c36f88-2fc9-945c-53fe-da1e40cddd14",44,3,0,1,1,5,6,4,2,1,3,1,2,4,6,4,1,7,"Southern Region",36.3235294117647
"60c24715-8bb1-a904-984a-645871e9c205",39,3,0,1,1,NA,NA,NA,NA,NA,NA,3,4,5,5,5,2,4,"Southern Region",36.3235294117647
"60c8dec9-e975-da27-8956-8bdc5c2de863",63,5,1,0,1,1,2,6,3,4,5,3,2,1,4,4,2,5,"Southern Region",36.3235294117647
"60c36f4b-6da1-a5f2-8b63-b209dd97850f",47,4,1,1,7,5,6,1,2,3,4,2,3,3,4,5,1,1,"Southern Region",30.5882352941176
"60c78782-0ffe-9001-055b-edb8e32d269f",58,5,1,0,2,3,1,2,5,4,6,4,4,4,4,4,3,7,"Southern Region",30.5882352941176
"60c390b7-2e6c-348d-d6b6-a4cec210e0c5",23,1,0,1,1,NA,NA,NA,NA,NA,NA,3,6,4,6,6,1,4,"Southern Region",30.5882352941176
"60c8c8fb-01a1-b97a-c50f-b31e603b6486",63,5,1,0,1,3,1,2,6,4,5,1,1,1,2,4,1,4,"Southern Region",30.5882352941176
"60c36e50-6c2b-175d-5385-01619cdc0995",38,3,0,1,1,5,4,6,2,1,3,3,2,1,4,6,2,1,"Southern Region",30.5882352941176
"60c8dde8-f432-9259-fe9c-7641b0efe445",71,6,1,0,1,1,3,2,4,5,6,1,2,4,5,5,1,6,"Southern Region",30.5882352941176
"60c782c5-eda2-b1fb-7c5e-edf4c3755b3f",18,1,0,0,4,2,6,5,3,1,4,3,5,5,6,6,2,2,"Southern Region",30.5882352941176
"60c0ce3d-769d-cdc4-1d7a-d053570b2800",69,6,1,0,1,1,2,3,5,6,4,1,1,1,2,2,3,2,"Southern Region",30.5882352941176
"60c65c34-6166-aba3-1760-f4b5b60dbe50",26,2,1,1,1,4,1,6,5,2,3,3,5,6,NA,2,3,6,"Southern Region",30.5882352941176
"60c54e36-fc0a-dd09-5073-3269f7e6716d",39,3,0,1,1,1,2,6,3,5,4,2,1,1,1,1,1,6,"Southern Region",30.5882352941176
"60c52291-ffd9-1a0d-a0d8-6c27e034086e",49,4,0,1,1,3,1,5,2,4,6,3,6,4,4,6,2,6,"Southern Region",30.5882352941176
"60c36f86-27e0-02a4-3fcf-fd89c01f4c74",27,2,0,1,7,3,1,2,5,6,4,2,3,4,6,5,1,4,"Southern Region",30.5882352941176
"60c371ce-0648-97e7-9f53-2627ce787015",43,3,0,0,1,NA,NA,NA,NA,NA,NA,2,5,6,6,6,1,7,"Southern Region",NA
"60c7a880-d3f3-2048-1dff-5519bded6347",34,2,0,0,2,2,3,4,1,6,5,2,1,4,5,6,1,3,"Southern Region",30.5882352941176
"60c15e01-571e-e597-f17e-062c9ad9ae96",37,3,0,1,7,2,3,1,4,6,5,2,1,3,4,5,1,7,"Southern Region",30.5882352941176
"60c76c7c-02b2-4391-521d-ed269bc2a0f7",24,1,0,0,2,6,3,4,2,5,1,3,4,5,3,3,3,4,"Southern Region",30.5882352941176
"60c76c80-29b4-c8ac-bba4-184e7d1d83bb",53,4,1,0,2,NA,NA,NA,NA,NA,NA,4,4,3,3,5,3,4,"Southern Region",30.5882352941176
